"","prediction.score.pancreatic.acinar.cell","prediction.score.type.B.pancreatic.cell","prediction.score.pancreatic.D.cell","prediction.score.pancreatic.stellate.cell","prediction.score.pancreatic.ductal.cell","prediction.score.pancreatic.A.cell","prediction.score.pancreatic.epsilon.cell","prediction.score.pancreatic.PP.cell","prediction.score.endothelial.cell","prediction.score.mast.cell","prediction.score.max"
"823",0,0,0.00623125140158814,0,0.993768748598412,0,0,0,0,0,0.993768748598412
"824",0,0,0,0,1,0,0,0,0,0,1
"825",0,0.58507281514945,0.194908855956031,0,0.0017450833609011,0.145024775214818,0.0732484703187993,0,0,0,0.58507281514945
"826",0,0.0374426983796702,0.488218209698208,0,0,0.13942428529587,0.297803466013492,0.0371113406127606,0,0,0.488218209698208
"827",0,0,0,0,0.141764483477551,0.858235516522449,0,0,0,0,0.858235516522449
"828",0.1930815832382,0,0,0,0.72156468949108,0.08535372727072,0,0,0,0,0.72156468949108
"829",0.278341968899424,0,0,0,0.175390093201449,0.546267937899127,0,0,0,0,0.546267937899127
"830",0.147380706764262,0,0,0,0.833142421480157,0.0194768717555807,0,0,0,0,0.833142421480157
"831",0.325528111331651,0,0,0,0.598761648789541,0.0757102398788082,0,0,0,0,0.598761648789541
"832",0,0,0,0,0.980719873639648,0.00146428774885335,0,0.0178158386114985,0,0,0.980719873639648
"833",0,0,0.255319332392711,0,0,0.272243001495958,0.24161112949945,0.230826536611881,0,0,0.272243001495958
"834",0,0,0,0,1,0,0,0,0,0,1
"835",0,0,0,0,0.0372466212154919,0.962753378784508,0,0,0,0,0.962753378784508
"836",0,0,0,0,0.607206486566361,0.392793513433639,0,0,0,0,0.607206486566361
"837",0,0,0,0,1,0,0,0,0,0,1
"838",0.227056885926423,0,0,0,0.741646617485368,0.0312964965882088,0,0,0,0,0.741646617485368
"839",0,0,0,0,0,0.899667456104366,0,0.100332543895633,0,0,0.899667456104366
"840",0,0,0,0,0.583137011903311,0.398087593149152,0,0.0187753949475372,0,0,0.583137011903311
"841",0,0,0.0601749450080917,0,0.929241660909848,0.0105833940820598,0,0,0,0,0.929241660909848
"842",0,0,0,0,0,1,0,0,0,0,1
"843",0,0,0,0,0.930296040579983,0,0,0,0.069703959420017,0,0.930296040579983
"844",0.459424689077396,0,0,0,0.205091795940565,0.208499910258408,0,0.126983604723632,0,0,0.459424689077396
"845",0,0.00507779688805985,0.0019956696055282,0.439040198964177,0,0.339689134537234,0,0.214197200005002,0,0,0.439040198964177
"846",0,0,0,0,0.999999999999999,0,0,0,0,0,0.999999999999999
"847",0.359638667166389,0,0,0,0.624458745294436,0.0159025875391752,0,0,0,0,0.624458745294436
"848",0,0.570640104581149,0,0,0,0.429359895418851,0,0,0,0,0.570640104581149
"849",0,0,0,0,0.894214319895049,0.105785680104951,0,0,0,0,0.894214319895049
"850",0.441523896283924,0,0,0,0.463300289836581,0.0951758138794948,0,0,0,0,0.463300289836581
"851",0.352768737906966,0,0,0,0.533383556588256,0.113847705504778,0,0,0,0,0.533383556588256
"852",0,0.764575748748297,0,0,0.00269947671339328,0.132174859879414,0,0.100549914658896,0,0,0.764575748748297
"853",0,0.0875272230767921,0.641145277513771,0,0.0250178412165398,0.00554688383953501,0.240762774353362,0,0,0,0.641145277513771
"854",0,0,0,0.151261889963836,0.848738110036164,0,0,0,0,0,0.848738110036164
"855",0,0.0367338979012767,0,0,0,0.963266102098723,0,0,0,0,0.963266102098723
"856",0,0,0,0,1,0,0,0,0,0,1
"857",0.263650317918562,0,0,0,0.682408892107841,0.0539407899735973,0,0,0,0,0.682408892107841
"858",0,0,0,0,1,0,0,0,0,0,1
"859",0,0.158856879343831,0.00610494230696471,0,0.80187960447301,0.0141172333141782,0,0.0190413405620159,0,0,0.80187960447301
"860",0,0.341714421850766,0,0,0,0.658285578149235,0,0,0,0,0.658285578149235
"861",0,0,0,0,1,0,0,0,0,0,1
"862",0,0,0,0,0,0.646488956317752,0,0.353511043682247,0,0,0.646488956317752
"863",0,0,0,0,0,0.972038428237918,0,0.0279615717620816,0,0,0.972038428237918
"864",0,0,0,0,1,0,0,0,0,0,1
"865",0,0.00906137796058936,0.248039060417574,0,0,0.566371752506356,0.17652780911548,0,0,0,0.566371752506356
"866",0,0,0,0,1,0,0,0,0,0,1
"867",0,0,0,0,0,0.264027299713686,0.0199453877779358,0.716027312508378,0,0,0.716027312508378
"868",0.26410170742711,0,0,0,0.73589829257289,0,0,0,0,0,0.73589829257289
"869",0,0,0.000288770501641458,0.976730256318602,0,0.0229809731797568,0,0,0,0,0.976730256318602
"870",0,0.40775406838817,0,0,0,0.0647972119704094,0,0.527448719641421,0,0,0.527448719641421
"871",0,0,0,0,0.25707236183182,0.494251650824785,0,0.248675987343395,0,0,0.494251650824785
"872",0,0.0953305619675848,0,0,0,0.904669438032415,0,0,0,0,0.904669438032415
"873",0,0,0.000440046100645954,0.997699817624935,0,0.00146879745010807,0,0,0.000391338824311058,0,0.997699817624935
"874",0,0.00291213511017604,0.00083881845566933,0.994522895291261,0,0.00172615114289326,0,0,0,0,0.994522895291261
"875",0,0,0,0,0.484003535664894,0.515996464335106,0,0,0,0,0.515996464335106
"876",0,0,0.0174902112349431,0,0,0.935959953706019,0.0465498350590379,0,0,0,0.935959953706019
"877",0.336883706590332,0,0,0,0.652112924532891,0.0110033688767766,0,0,0,0,0.652112924532891
"878",0,0,0,0,0.00351908991395827,0,0,0,0.930434746015137,0.066046164070905,0.930434746015137
"879",0,0.676370507162577,0,0,0,0,0,0.323629492837423,0,0,0.676370507162577
"880",0,0.112106384074738,0,0,0,0.10469255643055,0.0268340242558458,0.756367035238866,0,0,0.756367035238866
"881",0,0,0,0,0.991888127884079,0.00811187211592068,0,0,0,0,0.991888127884079
"882",0,0,0,0.00338553190392564,0.0105734530962966,0.0200719621352513,0,0,0.965969052864526,0,0.965969052864526
"883",0,0.955795045803796,0,0,0.0211443870567637,0,0,0.0230605671394397,0,0,0.955795045803796
"884",0,0.103770443649795,0.51685547996536,0,0.0420953973213045,0,0.158704205929081,0.17857447313446,0,0,0.51685547996536
"885",0,0.000958694428852569,0.000718358874459761,0.991089438366463,0,0.00723350833022508,0,0,0,0,0.991089438366463
"886",0,0,0,0,0,1,0,0,0,0,1
"887",0,0,0,0,1,0,0,0,0,0,1
"888",0,0.863429200694796,0,0,0,0.115179529759574,0,0.0213912695456296,0,0,0.863429200694796
"889",0.399957550357067,0,0,0,0.579948922376517,0.0200935272664158,0,0,0,0,0.579948922376517
"890",0,0,0,0,0.296615354677561,0.70338464532244,0,0,0,0,0.70338464532244
"891",0,0,0,0,1,0,0,0,0,0,1
"892",0,0.221457205944203,0.51799349493181,0,0,0.00663684370041395,0.253912455423574,0,0,0,0.51799349493181
"893",0,0,0,0,1,0,0,0,0,0,1
"894",0,0,0,0,0,0.594337041015423,0,0.405662958984577,0,0,0.594337041015423
"895",0,0.971038594751553,0,0,0.00426640872676697,0,0,0.0246949965216803,0,0,0.971038594751553
"896",0,0.0878529969586331,0.0494702627364364,0,0,0.00849684275037202,0.0607598574967364,0.793420040057822,0,0,0.793420040057822
"897",0,0,0.0198337187077068,0.954564445246506,0,0.00133037445028982,0.0242714615954971,0,0,0,0.954564445246506
"898",0,0,0,0,0,1,0,0,0,0,1
"899",0,0,0,0,1,0,0,0,0,0,1
"900",0,0,0.00313739652415642,0.992334920299563,0.00452768317628106,0,0,0,0,0,0.992334920299563
"901",0,0.881890225811785,0,0,0,0.0892404445024508,0,0.0288693296857641,0,0,0.881890225811785
"902",0,0.0106216268878847,0.655785913678285,0,0,0.0701051872162275,0.100740851500428,0,0,0.162746420717175,0.655785913678285
"903",0,0,0,0,0.998259686220414,0.00174031377958642,0,0,0,0,0.998259686220414
"904",0,0,0,0,1,0,0,0,0,0,1
"905",0,0.897704160698562,0,0,0,0.102295839301438,0,0,0,0,0.897704160698562
"906",0,0,0,0.0453821207418218,0.0563524560252047,0,0,0,0.898265423232974,0,0.898265423232974
"907",0.0475775206974078,0,0,0,0.952422479302593,0,0,0,0,0,0.952422479302593
"908",0,0,0,0,1,0,0,0,0,0,1
"909",0,0,0,0,1,0,0,0,0,0,1
"910",0,0,0,0,1,0,0,0,0,0,1
"911",0.361450363368545,0,0,0,0.544399652551289,0.0941499840801651,0,0,0,0,0.544399652551289
"912",0,0,0,0,0.972435330110154,0,0,0,0.0275646698898459,0,0.972435330110154
"913",0,0.000567614725730278,0.000456402455484979,0.997491589574328,0.000459976804190037,0,0,0,0.00102441644026696,0,0.997491589574328
"914",0,0.0698960996857935,0.00267107410785975,0.294255509408544,0,0.633177316797803,0,0,0,0,0.633177316797803
"915",0,0,0,0,0,1,0,0,0,0,1
"916",0.255389666440164,0,0,0,0.744610333559836,0,0,0,0,0,0.744610333559836
"917",0.141202080892395,0,0,0,0.858797919107605,0,0,0,0,0,0.858797919107605
"918",0,0,0,0,1,0,0,0,0,0,1
"919",0.120080074073368,0,0.197025722167509,0,0.0198402866518916,0.108335882909112,0,0,0,0.554718034198119,0.554718034198119
"920",0,0.115610913286932,0,0,0,0.766393399254495,0,0.117995687458573,0,0,0.766393399254495
"921",0,0,0.000592349958208706,0.986034347207435,0,0,0,0,0.0133733028343562,0,0.986034347207435
"922",0,0,0,0,1,0,0,0,0,0,1
"923",0.310863598811406,0,0,0,0.215337818353104,0.473798582835491,0,0,0,0,0.473798582835491
"924",0,0.00385971131862614,0.000902636298120559,0.0930444056491839,0.00593217968832599,0,0,0,0.896261067045743,0,0.896261067045743
"925",0,0.633538271068664,0,0,0,0.346679437945649,0,0.0197822909856867,0,0,0.633538271068664
"926",0.433634211181623,0,0,0,0.536465935398841,0.0298998534195366,0,0,0,0,0.536465935398841
"927",0,0,0,0,0.239582571185495,0.324344874997415,0,0.436072553817089,0,0,0.436072553817089
"928",0,0.00638513425374348,0.163248545292574,0,0,0.644878391004857,0.185487929448825,0,0,0,0.644878391004857
"929",0,0,0,0,0.86880379595526,0.125540893414229,0,0.00565531063051148,0,0,0.86880379595526
"930",0,0,0,0,1,0,0,0,0,0,1
"931",0,0,0,0,0,0.771792971985771,0,0.228207028014229,0,0,0.771792971985771
"932",0,0.00612221727763562,0.296273396343739,0,0,0.523177998374092,0.174426388004535,0,0,0,0.523177998374092
"933",0,0.139241111747306,0.632362420573407,0,0,0.00359500726761762,0.213591185353768,0.0112102750579024,0,0,0.632362420573407
"934",0.0145430052510533,0,0,0,0.972714361531052,0.012742633217895,0,0,0,0,0.972714361531052
"935",0,0.00227069420080735,0.0294672388638783,0.953333559081738,0,0,0.0149285078535757,0,0,0,0.953333559081738
"936",0,0,0,0,0,0.97875051766965,0,0.0212494823303499,0,0,0.97875051766965
"937",0,0,0,0,0.0878584477378839,0.0349047399355633,0,0,0.877236812326553,0,0.877236812326553
"938",0.383274591646281,0,0,0,0.145089170534848,0.456591134525316,0,0.0150451032935558,0,0,0.456591134525316
"939",0,0,0,0,0.999999999999999,0,0,0,0,0,0.999999999999999
"940",0,0,0,0,1,0,0,0,0,0,1
"941",0,0,0,0,1,0,0,0,0,0,1
"942",0.138991549898045,0,0,0,0.861008450101954,0,0,0,0,0,0.861008450101954
"943",0,0,0.009545304234795,0.988676246157556,0,0,0.00177844960764825,0,0,0,0.988676246157556
"944",0,0.133591298304327,0,0,0,0.488040609550301,0,0.378368092145372,0,0,0.488040609550301
"945",0,0.795471924113764,0,0,0.0595446577325975,0.144983418153639,0,0,0,0,0.795471924113764
"946",0,0,0,0.0314362145728886,0.00963650669916868,0,0,0,0.958927278727943,0,0.958927278727943
"947",0,0,0,0.71146610188492,0.28853389811508,0,0,0,0,0,0.71146610188492
"948",0,0.581009664540418,0,0,0,0.418990335459582,0,0,0,0,0.581009664540418
"949",0.522537419909526,0,0,0.0227988638005418,0.275145318916349,0.179518397373583,0,0,0,0,0.522537419909526
"950",0,0.0137373517479737,0,0,0,0.969265689190341,0,0.0169969590616853,0,0,0.969265689190341
"951",0.327403624198218,0,0,0,0.148446781108398,0.524149594693384,0,0,0,0,0.524149594693384
"952",0,0,0,0,1,0,0,0,0,0,1
"953",0,0,0,0.0189269448498462,0.981073055150154,0,0,0,0,0,0.981073055150154
"954",0,0.22155516081852,0,0,0,0.778444839181479,0,0,0,0,0.778444839181479
"955",0,0,0,0,1,0,0,0,0,0,1
"956",0,0,0,0,0,1,0,0,0,0,1
"957",0,0,0,0,1,0,0,0,0,0,1
"958",0,0.222490793675619,0,0,0,0.777509206324381,0,0,0,0,0.777509206324381
"959",0,0,0.00729168798018789,0,0.992708312019812,0,0,0,0,0,0.992708312019812
"960",0,0,0,0,0,0.979598310188307,0.0204016898116923,0,0,0,0.979598310188307
"961",0,0,0,0,1,0,0,0,0,0,1
"962",0,0,0,0,1,0,0,0,0,0,1
"963",0.348930659411766,0,0,0.288623107223316,0.326270361701395,0.0361758716635235,0,0,0,0,0.348930659411766
"964",0,0.152818004238786,0,0,0,0.847181995761213,0,0,0,0,0.847181995761213
"965",0,0.760593713379787,0,0,0,0.166499686726371,0,0.0729065998938424,0,0,0.760593713379787
"966",0,0,0.000387028721691808,0.974457045771263,0.0251559255070449,0,0,0,0,0,0.974457045771263
"967",0,0,0,0,0,1,0,0,0,0,1
"968",0,0,0,0,0,1,0,0,0,0,1
"969",0,0,0,0,1,0,0,0,0,0,1
"970",0,0.392171353145447,0,0,0,0.607828646854552,0,0,0,0,0.607828646854552
"971",0,0,0,0,1,0,0,0,0,0,1
"972",0.0108324629327088,0,0,0.0451906994948006,0.943976837572491,0,0,0,0,0,0.943976837572491
"973",0.484689272154463,0,0,0,0.297020648078018,0.218290079767519,0,0,0,0,0.484689272154463
"974",0,0,0,0,0.643300697364419,0.348271554512889,0,0.00842774812269167,0,0,0.643300697364419
"975",0.386062953859521,0,0,0,0.572443081105349,0.0414939650351301,0,0,0,0,0.572443081105349
"976",0,0,0,0,0,0.866991005630052,0,0.133008994369948,0,0,0.866991005630052
"977",0,0,0,0,1,0,0,0,0,0,1
"978",0,0,0,0,0,0.990627246183005,0.00937275381699499,0,0,0,0.990627246183005
"979",0,0,0,0,1,0,0,0,0,0,1
"980",0,0.370194176942278,0,0,0,0.629805823057722,0,0,0,0,0.629805823057722
"981",0.179132649453247,0,0,0,0.81046261554311,0.0104047350036424,0,0,0,0,0.81046261554311
"982",0,0,0,0,1,0,0,0,0,0,1
"983",0,0.86415714597845,0,0,0,0,0,0.13584285402155,0,0,0.86415714597845
"984",0,0,0,0,1,0,0,0,0,0,1
"985",0,0,0,0,0,0.95938509461427,0,0.0406149053857306,0,0,0.95938509461427
"986",0.0461843456085562,0,0,0,0.839156996195991,0.114658658195453,0,0,0,0,0.839156996195991
"987",0.0939989197872001,0,0,0,0.9060010802128,0,0,0,0,0,0.9060010802128
"988",0,0,0.0124855521816606,0,0,0.948978808287857,0.0385356395304823,0,0,0,0.948978808287857
"989",0,0,0,0,1,0,0,0,0,0,1
"990",0,0,0,0,1,0,0,0,0,0,1
"991",0,0.115114320805132,0.00817858885747148,0,0.876707090337396,0,0,0,0,0,0.876707090337396
"992",0,0.775184109416696,0,0,0,0.190628092221738,0.020771517807506,0.0134162805540598,0,0,0.775184109416696
"993",0,0.661035487297291,0,0,0.00622126244866161,0,0,0.332743250254047,0,0,0.661035487297291
"994",0,0,0,0,1,0,0,0,0,0,1
"995",0,0,0,0,1,0,0,0,0,0,1
"996",0.315156518499765,0,0,0,0.667253706812276,0.0175897746879598,0,0,0,0,0.667253706812276
"997",0,0,0,0,0.879581052735687,0.120418947264313,0,0,0,0,0.879581052735687
"998",0,0,0,0,1,0,0,0,0,0,1
"999",0,0,0,0.0356339350274152,0.964366064972584,0,0,0,0,0,0.964366064972584
