"","prediction.score.Endothelial.Cell","prediction.score.Thick.Ascending.Limb","prediction.score.Distal.Convoluted.Tubule","prediction.score.Proximal.Tubule","prediction.score.Connecting.Tubule","prediction.score.Principal.Cells","prediction.score.Intercalated.Cells.Type.A","prediction.score.Intercalated.Cells.Type.B","prediction.score.Mesangial.Cells","prediction.score.Leukocyte","prediction.score.max"
"523",0.0243699826280034,0.211129300350755,0,0.763327947662553,0,0,0,0,0,0.00117276935868816,0.763327947662553
"524",0,0.00115532276963511,0,0,0,0.381827692763924,0.575084984023419,0.0419320004430219,0,0,0.575084984023419
"525",0,0.151166620022997,0,0.785715578621043,0,0.00480604522064647,0,0,0.0583117561353129,0,0.785715578621043
"526",0,0.0253410190138608,0,0.971175826388822,0,0.0034831545973169,0,0,0,0,0.971175826388822
"527",0.0890913733247691,0,0,0.859655322161827,0,0,0.0512533045134038,0,0,0,0.859655322161827
"528",0,0.391513229550636,0.0234381480765431,0.367550328862835,0.0318427248338769,0.138958143414825,0,0.0466974252612848,0,0,0.391513229550636
"529",0,0,0.00114279355065154,0.0142177064229147,0,0.984639500026433,0,0,0,0,0.984639500026433
"530",0,0.326816261187877,0.00509242896784405,0.525881588762516,0.0804731377272263,0.0479687531096024,0,0,0.0137678302449341,0,0.525881588762516
"531",0.0460337630599394,0.795892859763873,0.0591197901746747,0.069805901453907,0.0291476855476056,0,0,0,0,0,0.795892859763873
"532",0,0,0,0.745077274816476,0,0.0618156243205039,0,0.0295665381693212,0,0.1635405626937,0.745077274816476
"533",0,0.0110057135883088,0.0153061582934278,0.0232283103944069,0.137186121606422,0.660208681301956,0,0.153065014815479,0,0,0.660208681301956
"534",0,0.139861901997657,0,0.273677831639911,0,0.377492285369751,0.0731198880081391,0.113482040506316,0,0.0223660524782258,0.377492285369751
"535",0,0.141407000654174,0.46766719811418,0.2081368549839,0.0651422789291084,0.117646667318637,0,0,0,0,0.46766719811418
"536",0.843852151657416,0.0132496531590217,0.0127565500798543,0.000890251455025351,0,0,0,0,0.0316519817041979,0.0975994119444845,0.843852151657416
"537",0,0.964766025807311,0,0.035233974192688,0,0,0,0,0,0,0.964766025807311
"538",0,0.145470414025944,0,0.523120118437568,0.0174224165013422,0.0288782634414958,0.0363763486009469,0.213195834892938,0,0.0355366040997646,0.523120118437568
