,Alveolar_Type_1,Alveolar_Type_2,B_cells,Basal,CD4_T,CD8_T,Ciliated,Club cell,DC,Endothelial,Fibroblast,Macrophage,Mast,Monocytes,Muscle_cells,NK,Plasma,Proliferating_Macrophage,Proliferating_NK_T
524,1.0896136e-07,1.0040388e-07,3.2224034e-07,1.2378378e-07,1.2253796e-06,1.7200175e-07,5.203347e-08,8.660801e-08,6.804442e-07,0.028250081,1.5779094e-07,0.6464911,7.810144e-08,0.32524547,1.17744094e-07,1.1831916e-07,7.7098036e-08,9.350517e-06,5.5754737e-07
525,5.875774e-07,5.028217e-07,1.9699692e-06,5.0022516e-07,0.021648813,6.707486e-07,5.688244e-07,0.0013568279,8.4224164e-05,0.3514328,7.202031e-07,0.3442763,3.2160645e-07,0.20473377,9.97134e-07,3.9613323e-07,3.1219332e-07,0.07645852,1.1595588e-06
526,2.1973172e-07,1.9956765e-07,0.0053313808,2.3659213e-07,0.025994474,0.023340989,1.06253786e-07,1.9562147e-07,8.376685e-06,0.067609996,0.29550013,0.53240055,0.0016607202,0.045565013,0.0025843536,7.835617e-07,1.3865886e-07,1.796185e-06,5.5913796e-07
527,1.11365715e-07,9.849576e-08,3.338732e-06,1.2832236e-07,1.6942481e-06,0.036235712,5.6659427e-08,7.0790016e-08,0.03150692,0.18619686,1.6923539e-07,0.74473333,1.319641e-07,1.5871625e-06,5.7736185e-07,1.0620759e-06,0.0013095093,7.958519e-06,6.2457013e-07
528,3.6176442e-07,4.1101254e-07,6.408947e-07,3.1537908e-07,0.13197908,0.077383764,3.5093453e-07,0.0016759587,0.0021367704,0.35384926,7.521071e-07,2.0574063e-07,0.07427528,5.32697e-07,5.233343e-07,0.3212432,2.1226933e-07,2.0784846e-07,0.03745226
529,3.1378246e-07,0.21684144,2.937689e-07,2.0424022e-07,4.0734167e-07,3.9480517e-07,7.3906776e-08,0.0011923998,5.574116e-07,0.07360769,2.762955e-07,0.5191784,0.0013274101,0.10382418,1.8929397e-07,0.029149098,0.0011373102,0.053738933,4.900721e-07
530,0.018808646,0.7409665,0.0009063458,0.0057960902,3.391406e-07,1.0916548e-07,1.9615943e-07,0.03309251,3.5184866e-07,0.20042777,3.0873034e-07,9.4409e-08,6.354365e-08,2.151804e-07,1.7989086e-07,6.1553806e-08,4.3216595e-08,8.142042e-08,8.835545e-08
531,1.3934978e-07,1.15741116e-07,0.021782143,2.1248978e-07,8.399967e-07,1.8691036e-07,1.4895824e-07,9.370245e-08,0.031245202,6.537706e-07,0.5175164,0.38507086,1.4235198e-07,1.7330095e-06,1.32077e-06,1.9336284e-07,0.044369224,1.0194082e-05,2.2323934e-07
532,1.0340137e-05,0.7143619,0.0017898611,0.008608306,0.04567536,0.0026677684,1.9933312e-07,0.041874208,3.3529966e-06,1.5054064e-07,1.6194274e-07,0.18500134,5.0422866e-08,1.3910715e-06,1.4770191e-07,3.6040083e-07,4.9297448e-08,3.192622e-06,1.9009025e-06
533,1.8296763e-07,1.6176676e-07,0.005286941,1.7550012e-07,3.3596115e-07,1.1316699e-07,1.294753e-07,0.63582087,6.726447e-07,1.4655913e-07,0.008758295,0.3020473,0.043013897,0.0046715103,0.00039714796,1.16429256e-07,7.398801e-08,1.7754942e-06,1.3351445e-07
534,0.019436283,8.557127e-07,1.5733784e-06,8.146445e-07,4.261986e-06,0.059139982,4.5427694e-07,0.02945006,2.823125e-06,0.14837934,0.0077823615,6.31069e-05,6.069416e-07,2.8977172e-06,0.0032732298,0.73245066,5.3102497e-07,7.1149516e-06,2.8829566e-06
535,0.0025847405,1.3079688e-07,4.8628686e-07,0.009274566,3.7020993e-07,1.0562096e-07,0.3234546,9.4195386e-08,0.01778907,0.06865363,2.8033026e-07,0.18276766,5.20413e-08,0.018531084,7.9566744e-05,8.121676e-08,4.9203212e-08,0.3765202,0.00034329126
536,1.7646827e-06,1.8576903e-06,0.005918504,2.7316386e-07,6.032007e-07,4.5875004e-07,0.0051974896,0.0019327108,0.02045693,2.3746762e-07,0.28868178,0.15364209,1.0978121e-07,2.3601551e-06,0.4412723,0.07346237,1.3963769e-07,1.4999146e-06,0.009426605
537,2.73067e-07,1.9927776e-07,0.06004129,0.00598164,1.0901416e-06,5.388967e-07,0.0050010784,0.00097310095,4.9208097e-07,0.33629015,0.5913697,3.0768183e-07,3.0043776e-07,5.4874255e-07,0.0003364931,1.6577044e-06,1.676138e-07,3.2594073e-07,5.941652e-07
538,2.1833424e-07,2.614348e-07,9.0731527e-07,3.0292662e-07,0.050550517,0.01776213,0.0022028217,0.0076236175,7.885323e-07,0.0058344095,4.314237e-07,0.2775834,0.39499775,0.1418233,1.4965009e-07,9.699294e-07,0.10157799,3.7649803e-05,2.4299889e-06
539,4.055845e-07,1.8080354e-07,3.1611346e-06,1.6079184e-07,2.6187905e-07,1.78759e-07,1.2325587e-07,0.008832804,0.0017761445,0.03458516,0.92141396,1.5324777e-07,0.0019609858,0.0013294928,0.030096145,2.4803512e-07,7.711944e-08,1.3363265e-07,1.8974391e-07
540,9.612402e-08,9.3111e-08,0.002816356,1.0586786e-07,0.032978874,0.10647891,7.034662e-08,2.197993e-07,0.0037063807,0.0029450383,1.5807836e-07,0.5788804,0.00037103155,0.23773292,1.04433e-07,0.0340864,1.076243e-07,2.1984245e-06,7.1534384e-07
541,1.7433183e-07,0.17606677,3.9307238e-07,1.6883376e-07,2.5626096e-07,0.00048400034,7.814549e-08,0.0049437108,0.006463058,7.36275e-08,1.00765824e-07,0.773117,4.7860647e-07,0.00069248286,7.504566e-05,0.038127225,4.6002423e-08,2.8366847e-05,6.901328e-07
542,2.0682766e-07,1.0114181e-06,6.5006298e-06,2.1626263e-07,0.006055611,2.4946223e-07,5.137431e-07,0.24322803,6.105414e-07,0.33385098,3.488451e-07,0.41685107,9.523677e-08,9.948944e-07,8.110195e-07,6.8605954e-07,1.0257742e-07,1.4099597e-06,6.1800966e-07
543,8.7274947e-07,2.3777521e-07,1.6140938e-06,1.6864886e-06,9.0629425e-07,3.8589985e-07,0.0028907964,2.1463451e-07,0.020552654,0.6717948,5.6618535e-07,3.813302e-07,0.3047517,8.7349144e-07,4.850563e-07,3.0727415e-07,1.923471e-07,3.155368e-07,9.842142e-07
544,1.1257653e-07,7.8346396e-08,2.1966653e-07,4.696748e-07,2.4647332e-07,2.2358178e-07,1.0766921e-07,0.0015191361,2.4968583e-06,0.20545325,1.4421461e-07,0.7930143,4.7563557e-08,4.6095806e-06,8.921191e-08,2.8176385e-07,4.5758494e-08,3.9197525e-06,1.9822846e-07
545,1.0960877e-06,7.3961004e-08,3.3875756e-07,0.00029685686,0.0023272468,0.014467752,5.865838e-08,9.188097e-08,3.29983e-07,0.031903345,0.25517547,0.691705,5.4714025e-08,2.9568074e-07,5.757972e-07,0.0041083805,4.4220535e-08,1.2528603e-05,6.016106e-07
546,6.860003e-07,1.1011738e-07,2.189224e-06,2.2879044e-07,0.03699458,4.742644e-06,6.904367e-08,0.0008292539,0.45708236,0.03317434,0.3499405,0.07888424,0.00048726753,3.2112996e-05,1.0273944e-06,0.031110512,0.001647784,7.333989e-07,0.0098074125
547,0.00062230317,2.6773978e-07,4.9077795e-07,0.021901134,0.0034124006,2.315986e-07,0.47736117,1.5541276e-07,6.418751e-07,0.2350791,2.1033488e-06,1.8302532e-07,1.8731522e-07,0.26161823,4.0405777e-07,1.8139555e-07,9.2959766e-08,1.8952034e-07,3.8097e-07
548,8.526979e-07,1.0715652e-06,0.017559666,4.7279235e-07,0.23782878,0.062184837,2.3422261e-07,0.008591447,0.26653802,3.922933e-07,5.386108e-07,2.857e-06,2.1758888e-07,0.111394875,2.54751e-07,0.28450233,2.6754154e-07,2.127977e-06,0.011390773
549,2.7903857e-07,3.1476057e-07,5.438794e-07,1.8628982e-07,6.553196e-07,1.5506777e-07,9.9077475e-08,0.00074177224,1.4005748e-06,0.003464989,1.8268318e-07,0.90090317,8.612618e-08,0.09488412,1.4896167e-07,1.385867e-07,9.993515e-08,1.5481595e-06,2.0671405e-07
550,0.5880051,1.6310052e-07,2.6676935e-06,0.01787688,2.7317562e-06,1.876202e-07,2.0145603e-07,0.011229013,7.6368104e-07,0.18047445,4.0355064e-07,1.9806566e-07,1.3994163e-07,0.19406193,0.0083445655,1.5789684e-07,9.632047e-08,1.9463435e-07,2.0682918e-07
551,0.0035434898,1.692595e-07,0.040718626,7.868285e-05,0.10205133,4.6304098e-07,2.0214552e-06,0.01047256,0.061666448,5.460132e-07,0.022356478,0.114949614,1.220112e-07,0.023369214,0.6205885,3.6202368e-07,1.5929284e-07,5.0005824e-06,0.00019615763
552,1.377366e-07,1.301408e-07,5.2056475e-07,2.2995539e-07,0.009776721,0.023910658,1.4952646e-07,0.004186701,0.0059716757,0.2798387,2.318392e-07,0.41437098,0.26193872,1.045951e-06,2.0102067e-07,7.549951e-07,9.623456e-08,1.770586e-06,5.58867e-07
553,1.0770292e-07,9.696978e-08,4.8037646e-07,2.3943267e-07,2.455275e-07,3.5810527e-07,8.2969905e-08,0.0013147291,0.005758308,0.0023525513,3.4366025e-07,0.76602626,8.970294e-08,1.2020449e-06,1.7847005e-05,0.07779583,8.55037e-08,0.14560148,0.001129772
554,5.403804e-07,0.07760302,1.9425094e-07,2.8878267e-07,1.10156456e-07,2.3336675e-07,8.7926004e-08,0.50084317,3.9897031e-07,0.16322471,0.2446601,6.4005775e-08,1.3343182e-06,1.684536e-07,0.003660945,0.010004463,3.955552e-08,5.3296493e-08,1.2391106e-07
555,8.533056e-07,0.5873425,5.1542196e-07,1.11384e-06,0.0044297893,3.1802483e-07,1.8796186e-07,0.08727849,5.3361437e-06,0.24159098,6.3348574e-07,2.446822e-07,0.0010789355,0.078269094,2.8775702e-07,1.7857316e-07,1.25226e-07,1.884655e-07,2.5520708e-07
556,3.3131604e-07,2.1338305e-07,2.253201e-06,2.5060132e-07,0.067042366,4.6056888e-07,1.3970421e-07,0.006944476,2.1379037e-06,0.19265582,2.82115e-07,0.71325177,1.9409958e-07,0.020093115,4.966455e-07,4.5665368e-07,1.1979378e-07,4.464185e-06,8.3549736e-07
557,8.979434e-08,7.892387e-08,2.0493873e-07,1.0065657e-07,2.1793349e-07,0.009287869,4.3782443e-08,5.542069e-08,4.2355907e-07,0.074060105,1.284553e-07,0.83852166,5.4574272e-08,2.8262323e-07,1.4019753e-07,0.014403282,5.6741435e-08,0.06372473,4.4246858e-07
558,2.412381e-07,2.1056586e-07,0.0029655895,3.2867246e-07,1.8023636e-06,0.2413364,1.5215659e-07,0.006603598,0.008519582,0.6556137,6.220711e-07,3.3721773e-07,2.0934789e-07,8.8781195e-07,5.0780807e-07,2.9892433e-06,1.9096827e-07,2.9649124e-07,0.08495235
559,2.3425812e-07,2.2561883e-07,2.5700085e-05,3.250121e-07,0.005534792,4.4315485e-07,2.0386392e-07,0.0054323114,0.042585757,0.21303967,5.642291e-07,4.168503e-07,9.078111e-07,0.7306013,7.7689936e-07,2.9832054e-07,0.0027752202,3.4825564e-07,5.8840465e-07
560,0.15721993,1.0858107e-05,1.3354045e-06,0.021052683,0.026404,0.060451493,0.0019830195,0.52626246,0.014768129,0.092195116,1.8703759e-07,0.024188751,1.3124101e-07,0.019413874,1.15383294e-07,0.008878185,7.7426776e-08,0.042591453,0.0045781033
561,7.169504e-08,6.443962e-08,3.0016727e-07,9.0738524e-08,5.2107913e-07,0.005570416,4.7490918e-08,0.0008330097,1.5442024e-06,1.7625833e-07,1.1456177e-07,0.9309368,5.172295e-08,1.6464663e-06,1.4868783e-07,0.06080542,0.0018469327,1.9754225e-06,5.6447914e-07
562,0.5566542,4.1153478e-07,5.3789067e-06,0.02693123,0.0157226,4.1110923e-07,3.1668844e-07,0.011767084,0.019173617,0.3697412,3.9433343e-07,3.964617e-07,2.885174e-07,4.697452e-07,7.9091495e-07,2.3640055e-07,1.4508973e-07,3.4180903e-07,3.0827744e-07
563,5.510614e-07,2.37468e-07,5.3532494e-07,1.6686761e-05,1.563891e-06,9.3487887e-07,8.9528663e-07,5.337405e-06,6.855416e-07,0.26085517,6.1911106e-07,0.106789835,1.37158e-07,0.5551038,3.1426273e-07,0.07535273,0.001843122,2.6198068e-05,7.1032554e-07
564,6.4308057e-07,5.1815636e-07,5.887065e-07,8.9977635e-07,2.0709595e-06,2.3794162e-06,3.5650507e-07,0.035450697,8.2188404e-07,0.47760054,1.1008178e-06,6.0337396e-07,3.0855105e-07,0.181103,0.014172866,0.29164857,4.1453217e-07,5.6989245e-07,1.2957991e-05
565,2.4240887e-07,1.9117444e-07,7.3012654e-07,2.3793504e-07,0.01343775,0.0015798876,1.6413581e-07,0.01374722,6.0139655e-07,0.14668383,5.279788e-07,4.0338392e-07,1.6370858e-07,0.82454616,3.192655e-07,7.168506e-07,1.593437e-07,3.4392966e-07,4.9628323e-07
566,7.379932e-07,2.0601226e-06,2.5262133e-07,5.6270295e-07,6.726749e-07,1.09607065e-07,5.2308202e-08,0.017747069,1.4215253e-07,0.059797067,1.1469499e-07,0.10964431,0.0019784747,0.09239732,2.3693025e-05,8.723738e-08,0.7184048,2.3020978e-06,1.0255241e-07
567,3.370683e-07,2.0708033e-07,4.0399306e-07,1.6371362e-06,0.0021283654,0.035061702,0.95209706,1.9666014e-07,2.3457135e-07,0.0023734302,2.8819316e-06,1.3658386e-07,1.105903e-07,5.4742236e-07,8.396285e-07,0.0077299927,1.09172596e-07,1.4204585e-07,0.0006016059
568,5.160168e-07,0.58329976,3.2939576e-07,3.7945435e-07,1.8539328e-06,0.07575084,1.3712402e-07,0.017672954,4.6226413e-07,0.12927283,1.486795e-07,0.13558617,0.00048358802,0.03976309,1.4361619e-07,2.5285382e-05,6.09852e-08,0.01814052,8.8577525e-07
569,6.7440914e-07,1.3651827e-07,4.1609968e-07,0.20549458,2.7921888e-07,1.0980864e-07,6.114956e-08,0.006159975,0.047088936,1.4912581e-07,6.2469826e-07,0.54336405,6.566722e-08,0.0055274763,0.106511146,1.1308424e-07,4.0476763e-08,0.08585088,1.4279992e-07
570,3.6549542e-07,0.01001856,6.5650806e-07,2.9357366e-07,6.1047507e-07,2.390437e-07,7.926742e-08,9.3724786e-08,5.8934233e-06,0.24039146,4.6353878e-07,0.4074286,2.2315123e-07,0.3421492,4.0157983e-07,1.9244904e-07,1.2249728e-07,2.3312655e-06,2.753563e-07
571,0.005191098,0.17092282,3.528057e-06,1.1689373e-06,1.403054e-06,4.7571248e-07,0.004135245,1.0426185e-06,1.5179024e-06,0.0051844586,3.4565684e-07,0.43657038,2.11814e-07,0.21084663,3.5000625e-07,3.8968489e-07,0.0017165107,0.16542114,1.2986932e-06
572,7.1970265e-07,0.53166974,4.7280173e-05,5.8783667e-07,0.0009331253,1.4472465e-07,5.748509e-08,0.008578322,0.026044076,0.22754109,1.481719e-07,0.2001214,5.6680832e-08,0.0040367567,0.00014906388,7.2608444e-08,0.0005153795,0.00036177618,1.6983041e-07
573,2.8405236e-07,3.3012338e-07,9.533988e-07,1.9007959e-07,0.044425435,2.645653e-06,1.6742904e-07,5.377977e-07,0.3211792,1.0396947e-05,8.975061e-07,0.4640268,2.3372169e-07,3.02322e-06,0.014031285,0.15620235,2.229204e-07,0.0001102372,4.75392e-06
574,1.7473347e-07,1.6148579e-07,6.3205306e-07,1.9956826e-07,0.12677407,0.0020340886,0.0014904308,3.7062523e-07,1.2291731e-06,0.33531418,8.0128467e-07,0.44441208,1.15395764e-07,6.755538e-06,2.670319e-07,3.9117398e-07,9.847087e-08,0.08996333,5.479089e-07
575,0.031823844,2.7531382e-07,0.006252142,0.4209771,2.0013747e-06,2.0580404e-07,2.2244873e-07,0.017105274,0.0002642384,0.082086645,5.397935e-07,0.36118227,1.2112885e-07,0.048878174,0.016351676,1.8988634e-07,6.565182e-08,0.015068899,6.1375226e-06
576,1.82172e-07,1.2384591e-07,4.691353e-07,3.9559635e-07,0.002431757,0.0010229268,1.1133764e-07,1.2058587e-07,0.007812141,0.012086914,0.23480423,0.69917136,1.0504178e-07,0.042663477,2.0052696e-06,2.2053914e-07,8.270265e-08,2.797165e-06,6.411372e-07
577,3.4121325e-07,1.5926057e-07,0.07204341,1.375578e-06,7.7033997e-07,1.4019169e-07,0.49465257,1.1189231e-07,3.950013e-07,0.043001246,2.249409e-07,0.31372416,5.753751e-08,0.070425846,0.004353509,1.2121767e-07,0.0017940557,1.2327267e-06,1.7772102e-07
578,1.7246289e-06,3.477719e-06,5.1486018e-06,9.673356e-07,0.56361717,0.17072357,5.276864e-07,7.8419043e-07,0.009644078,0.23028748,2.0493449e-06,3.5669661e-06,9.586643e-07,0.025697157,1.1560218e-06,2.8469335e-06,7.356096e-07,2.6532252e-06,3.9040065e-06
579,2.452929e-07,2.1155937e-07,1.5800965e-06,3.7200184e-07,0.014766077,4.4316266e-07,1.02602755e-07,0.0030440658,0.7441329,0.22146156,0.0022334757,4.7391092e-07,0.0018533914,1.4662429e-06,0.001977288,1.952777e-06,0.010523462,3.4042816e-07,6.960474e-07
580,7.489216e-08,7.9591835e-08,0.03134252,8.20979e-08,5.6537084e-07,0.000656993,9.117866e-08,0.00073845044,0.058956977,9.868006e-08,1.8705265e-07,0.80423784,0.035457432,0.05409625,5.7687333e-07,0.014505546,7.539754e-08,4.7894764e-06,1.3602191e-06
581,1.3189917e-07,1.0881882e-07,0.018325105,1.5163477e-07,0.009092412,1.1033713e-06,7.169839e-08,0.0009433811,0.25301877,0.41326,0.0068666195,6.1828956e-07,1.01279916e-07,0.27504984,2.7726796e-07,0.01117519,0.012262113,4.3692336e-07,3.5033859e-06
582,3.1372522e-07,0.010759221,1.5108404e-06,3.2307605e-07,9.797948e-07,1.0942439e-06,1.6891656e-07,0.0026536107,5.8689416e-06,3.2763578e-06,4.4486893e-07,0.76731783,1.644963e-07,4.9484215e-06,2.7340403e-07,0.21924111,1.5224774e-07,7.516643e-06,1.2091933e-06
583,1.8413257e-07,1.2167763e-07,0.01848291,1.5508785e-07,3.7586577e-07,2.9393098e-07,7.966023e-08,0.0025806099,0.26444632,0.18097886,4.3959048e-07,0.41898194,0.055510495,3.7921232e-06,4.656695e-07,0.05183278,0.007174742,4.4966746e-06,8.775293e-07
584,4.0424294e-07,1.9683782e-06,7.2185117e-07,1.4947337e-06,2.7478072e-06,2.587234e-07,0.168519,1.4938497e-07,9.032407e-07,0.051516086,0.041487105,0.5744297,1.5229239e-07,0.07034588,1.8021171e-07,2.6145898e-07,9.78126e-08,0.0936924,4.6073606e-07
585,7.779245e-08,7.2134945e-08,2.0149501e-07,1.0174606e-07,1.979418e-07,8.577509e-08,3.5448313e-08,6.510988e-08,0.01699953,0.052114062,0.419576,0.5087438,4.909173e-08,0.0025623436,7.1745956e-07,9.6154125e-08,4.7396345e-08,2.3458026e-06,1.196691e-07
586,5.177679e-07,3.5294974e-07,0.018416634,0.012427816,2.2904658e-07,7.146926e-08,0.46117568,0.045648884,0.30766618,0.0015547692,4.650181e-07,0.15235354,4.1079982e-08,4.4624574e-07,9.2805905e-08,5.832941e-08,0.00075308257,9.278707e-07,2.0300479e-07
587,2.6583888e-07,1.6191699e-07,9.577043e-07,2.0648653e-07,6.4766414e-07,2.262556e-07,8.87491e-08,0.0058299857,1.19613605e-05,0.3373878,3.1866932e-07,0.5999177,0.0045130877,0.052306112,1.9197668e-07,3.216161e-07,8.650633e-08,2.951128e-05,4.0179197e-07
588,2.7426705e-07,2.91738e-07,6.031199e-07,9.067312e-07,0.03117905,0.013410514,0.0012311835,0.011658579,0.10779988,0.32138574,6.0639627e-07,0.38108405,1.4130592e-07,1.2342113e-06,2.7534313e-07,0.12589404,1.4956166e-07,0.0017415001,0.0046110176
589,1.2968736e-07,1.5285951e-07,3.5549718e-07,1.7145047e-07,2.3435187e-07,3.062651e-07,7.8668045e-08,1.07596236e-07,1.688873e-05,0.0035998162,0.6297996,0.104298115,7.865357e-08,0.020434143,0.058031946,0.18381205,7.295137e-08,5.14433e-06,5.8806415e-07
590,0.12717547,4.4213797e-07,2.9285007e-07,0.33401442,5.5066e-06,5.290133e-06,1.6670964e-07,0.18646125,2.5147526e-07,0.17122014,2.184694e-06,2.0535013e-07,8.948499e-07,1.3238327e-06,6.0458547e-06,0.16794585,1.328684e-07,2.1039976e-07,0.013159935
591,1.3975598e-06,0.26217687,1.1157516e-06,1.6497684e-06,0.12616158,5.9555725e-07,1.7803602e-07,0.09300142,5.360861e-06,0.24310301,3.0307834e-07,4.576183e-07,1.6853751e-07,5.2155633e-07,0.27554336,2.2576607e-07,1.1902704e-07,3.9320466e-07,1.249995e-06
592,4.140687e-07,3.7907836e-07,0.040854085,0.005254087,0.15098602,8.219355e-07,9.91483e-07,2.7533798e-07,0.31337512,0.12312712,1.0655599e-05,6.2919926e-06,0.022502743,0.30634952,6.992393e-07,6.2646393e-07,3.3325583e-07,0.03752834,1.412955e-06
593,3.08953e-07,3.429759e-07,1.0140374e-06,3.5223338e-06,6.232257e-07,1.9022401e-07,0.33140692,1.1180676e-07,5.3883505e-06,3.921176e-07,1.0642194e-06,0.37653697,6.915455e-08,0.18772362,3.3225588e-05,1.5715374e-07,8.624148e-08,0.104285166,8.6848644e-07
594,4.7470922e-07,4.9746e-07,1.0966855e-06,4.516198e-07,0.10736326,7.8445214e-07,3.3877126e-07,0.010781111,9.816142e-07,0.36819696,3.5338066e-06,3.985327e-07,2.7664305e-07,1.1227716e-06,0.51364505,6.1271953e-07,2.8974193e-07,3.218134e-07,2.2994143e-06
595,8.596958e-08,6.53414e-08,2.4140647e-07,3.085298e-07,3.4463693e-07,2.219581e-07,8.6045944e-08,0.013901202,3.3642093e-06,0.07746708,1.3998022e-07,0.22488838,8.173361e-08,6.848834e-07,0.0014634086,9.259496e-08,0.47631958,0.20595399,6.674296e-07
596,1.3934764e-06,4.887142e-07,3.1763074e-07,0.0010484618,0.0009977969,2.125057e-07,1.02474905e-05,0.0014453332,2.8681018e-07,0.10691003,0.6482792,1.5782129e-07,1.14737134e-07,0.2357402,0.005565,1.7695373e-07,7.486739e-08,1.5185535e-07,1.894827e-07
597,0.0066051213,0.76674426,2.872947e-07,0.09536971,1.8385761e-07,1.1679665e-07,0.0026846828,0.092158705,2.1073443e-07,0.036435645,1.3038151e-07,1.2450863e-07,4.922653e-08,1.7455524e-07,9.396814e-08,7.769168e-08,6.2074484e-08,1.2764359e-07,2.6392604e-07
598,0.07174236,0.082918316,2.1038397e-07,0.022406623,2.3099837e-07,9.0137654e-08,1.2953595e-07,0.10762107,1.0535861e-07,1.5413536e-07,0.7153097,9.913579e-08,7.49587e-08,1.59105e-07,4.0422e-07,9.475894e-08,4.5866603e-08,1.00451494e-07,1.1545008e-07
599,2.3497664e-06,0.64213437,1.9193378e-07,4.6495887e-07,9.2299814e-07,1.986385e-06,8.527658e-08,0.019945655,2.0840834e-07,0.27893022,2.3578615e-07,6.538015e-08,5.14799e-08,1.6900137e-07,2.4047486e-07,0.058982477,5.2246424e-08,5.923665e-08,2.3492447e-07
600,0.25828737,1.6438972e-07,0.026576646,0.004605901,1.1177453e-06,1.4606377e-07,0.5866602,1.1542273e-07,1.4061561e-07,0.0055062897,0.009212822,1.0039571e-07,0.102184445,1.825554e-07,0.005380234,1.3556188e-07,0.0015835387,9.3665726e-08,2.420456e-07
601,0.021175086,2.5034367e-07,4.040026e-06,0.28452373,0.041489717,0.008091206,0.0027740013,0.20590039,5.2183384e-07,0.013010041,3.87081e-07,0.39274868,5.8226906e-08,8.8840375e-07,0.018002627,2.0300894e-07,8.48943e-08,0.012277632,3.4383345e-07
602,3.91922e-07,0.43578845,1.8439465e-07,3.4577948e-07,1.18708265e-07,8.2832436e-08,0.0002468713,1.6444433e-07,1.0926111e-06,0.025939187,0.0004401448,0.5375773,4.061667e-08,6.673596e-07,8.4793754e-08,7.347026e-08,3.595166e-08,4.7115245e-06,9.500473e-08
603,0.021168396,0.436087,0.08292272,0.021156315,0.017974418,4.1118219e-07,2.3333429e-07,0.010883569,1.2292702e-06,0.237332,3.8523712e-07,0.12477483,1.4138652e-07,0.014654169,0.0093061365,3.226051e-07,1.3479084e-07,0.023737218,4.8166805e-07
604,3.5899942e-07,1.672006e-07,2.5915807e-07,1.9291782e-07,0.0065035494,2.136408e-07,7.585548e-08,1.0439133e-07,1.670078e-06,0.3393615,1.9361268e-07,0.6541202,6.909892e-08,1.1226772e-06,2.1007148e-07,1.3553202e-07,7.2208216e-08,9.698419e-06,3.1469293e-07
605,0.00048801585,0.33999133,2.7282183e-06,3.7477178e-06,5.558005e-07,4.914155e-07,1.2245289e-07,0.0033444103,1.2552362e-06,0.0983407,2.0581075e-07,0.31735745,0.00016955336,0.23921603,2.421796e-07,0.0010633202,1.0749574e-07,1.9260113e-05,5.6744136e-07
606,2.794272e-07,1.7843053e-07,3.8558113e-07,2.3676758e-07,4.9923165e-07,2.2633867e-07,1.7632534e-07,1.3100454e-06,1.4135534e-06,0.47796464,3.3730365e-07,0.34598407,1.2973473e-07,0.014803818,0.107660525,2.082632e-07,1.0890146e-07,0.053581066,3.858254e-07
607,7.8803666e-08,7.344647e-08,5.149907e-07,6.562992e-08,2.3339277e-07,1.0619172e-07,4.4731653e-08,0.0011399242,0.019809198,0.061317753,1.6351458e-07,0.58015037,3.341854e-08,0.0565923,1.6233096e-07,9.676504e-08,3.780223e-08,0.28098884,1.13725534e-07
608,4.6075462e-07,0.0035488887,9.30004e-07,2.430458e-07,0.009025851,3.1473242e-06,0.0006654236,5.1236043e-07,7.308029e-07,0.21764898,1.9983068e-07,0.60973996,0.0015767987,1.7588734e-06,0.008808202,0.14693107,0.0020021538,4.358681e-05,1.1383056e-06
609,0.036683828,2.6064828e-07,0.017464403,0.27376094,6.261256e-07,7.252697e-07,2.971493e-07,0.22030747,0.18587516,0.12021621,5.130406e-07,8.163593e-07,0.00092196127,5.828768e-07,2.2959817e-07,0.03986672,0.007443489,7.682974e-07,0.09745509
610,0.2716557,6.933771e-07,8.523922e-07,9.4251493e-07,7.658724e-06,2.983542e-07,1.3720812e-07,0.19821428,9.09868e-07,0.052691676,1.9894378e-07,0.4715705,7.922128e-08,1.591355e-06,0.0058511705,2.2898239e-07,8.6618904e-08,2.680338e-06,3.2444711e-07
611,7.6633165e-07,0.26704082,0.056956757,3.0820217e-07,0.015245816,0.061410934,1.928003e-07,1.8736992e-07,0.06638578,0.2640839,3.7491827e-07,0.17765193,1.4560422e-07,0.061696663,3.2071426e-07,0.029522331,1.6073106e-07,1.0395369e-06,1.4492549e-06
612,1.0928065e-06,2.3806837e-07,0.042410407,0.0025907995,3.809601e-07,0.0022572342,0.0007516713,2.2755984e-07,2.579174e-06,2.5823144e-06,0.3830531,0.49634644,0.0007803302,7.5888727e-07,0.04719962,0.021026226,0.003573648,1.8973116e-06,6.922657e-07
613,1.3380335e-07,1.9615791e-07,5.4649604e-07,1.9625634e-07,6.0019755e-07,1.2677933e-07,9.834936e-08,1.7465626e-07,0.28771862,0.023045314,1.8432755e-07,0.66418535,8.003246e-08,0.009700418,0.01457784,1.0128943e-07,0.0007644468,5.4058464e-06,2.350198e-07
614,3.6176452e-06,0.48517507,2.7528247e-07,3.4523427e-07,2.528212e-07,8.883778e-08,0.059004296,0.19650117,5.1508257e-05,0.035521623,9.958881e-08,0.19663383,3.2915036e-08,0.027103448,3.1391968e-07,6.603262e-08,4.271653e-08,3.652037e-06,1.6061324e-07
615,0.13068652,0.13888635,2.9380575e-07,1.2716291e-06,3.6112294e-07,1.5230403e-07,1.909188e-07,9.4665025e-05,1.1884101e-06,0.09281504,2.3852698e-07,0.51497555,0.061700646,0.03480658,0.02485769,1.4071031e-07,0.0011596167,1.3147737e-05,3.0439824e-07
