,Connecting Tubule,Distal Convoluted Tubule,Endothelial Cell,Intercalated Cells Type A,Intercalated Cells Type B,Leukocyte,Mesangial Cells,Principal Cells,Proximal Tubule,Thick Ascending Limb
589,6.579653e-06,6.243985e-06,2.7540225e-06,3.149127e-06,1.810334e-06,0.022251954,0.07977635,2.433953e-06,0.89333105,0.004617638
590,0.00010385793,1.1787942e-05,9.683972e-06,0.095584385,0.06991217,0.02118699,2.1349395e-06,0.12718947,0.19480823,0.49119133
591,1.3473183e-05,7.0369056e-06,0.03782803,5.6290132e-06,0.15430503,9.647335e-07,1.981704e-06,8.77601e-06,0.8078275,1.6949892e-06
592,0.3691801,3.6151894e-06,0.012439029,0.22161978,3.4186887e-06,0.034507323,0.024565106,0.14041573,0.19726534,5.418599e-07
593,0.20874986,0.3785504,0.04287023,0.17899112,0.059382223,0.00964016,0.019881664,1.1099447e-06,2.3505327e-06,0.101930805
594,0.08783682,0.09382211,0.07605534,0.0716463,0.030354457,0.018601106,0.031357434,0.5125933,0.07771084,2.22659e-05
595,0.1346806,0.030445373,0.043478698,0.07588093,0.029948525,0.017133692,4.6319246e-07,0.48276728,0.1576416,0.028022813
596,1.0907421e-05,0.07516473,0.04369556,0.46902576,0.07504306,0.00685346,0.009725195,0.22872794,0.09175215,1.3123112e-06
597,2.1319868e-06,0.39908803,0.152086,1.7057262e-06,9.4470147e-07,0.025776977,0.109294906,0.053624537,0.026063006,0.23406175
598,0.043289512,0.017171847,7.60426e-07,0.21767719,0.00018184897,6.0452277e-07,2.0973137e-06,0.6038057,0.10406552,0.013804941
599,0.3861713,0.056893613,1.932871e-06,0.08401356,0.06020225,0.00027900637,0.05756247,0.17836097,0.1765141,7.4228757e-07
600,2.1451617e-06,1.3291105e-06,0.012134307,9.3173294e-05,0.06491862,7.434705e-07,0.007075993,0.29796758,3.248427e-07,0.6178058
601,0.25419492,0.02166246,3.4662145e-07,0.3738762,0.055929597,0.024228869,0.024350423,0.19595852,0.037630342,0.012168384
602,0.23331942,0.19833913,0.13908744,4.4632857e-06,0.13360049,0.057866856,0.077117965,0.00022487255,0.1200295,0.040409874
603,0.22730152,0.10386021,6.972737e-07,0.09794071,1.3629653e-05,4.8146157e-06,0.08309594,0.11145368,0.08825936,0.2880694
604,8.768626e-05,0.25096333,1.4042454e-06,0.079381,3.304905e-06,0.013861923,2.1485218e-06,0.1662642,0.29839048,0.1910445
605,5.9278836e-06,0.056861248,0.021321585,0.12052046,2.3476728e-06,0.016397722,0.025838124,0.47736615,0.03189601,0.24979042
606,1.8587274e-06,7.240765e-05,0.12091972,1.3450357e-06,0.09429622,0.026024403,0.14605126,8.152868e-07,0.16119158,0.45144042
607,0.6685426,5.7429816e-06,8.4773427e-07,2.5383304e-06,1.0680805e-06,4.868333e-07,7.409106e-07,5.3350504e-06,0.3314389,1.7177722e-06
608,1.7772803e-06,0.00011667872,0.022199422,0.03905884,1.8399891e-06,0.027214497,0.054901328,8.299167e-07,0.17453799,0.68196684
609,9.008406e-06,6.6912326e-06,3.5158132e-06,0.11250789,0.0028278024,0.0701386,2.8846707e-05,0.1863644,0.5447574,0.08335586
610,0.15942521,0.13072796,0.056416735,0.18891707,2.4094559e-06,0.05567817,0.022824503,0.30476794,0.08123834,1.626618e-06
611,0.20187514,9.809401e-07,0.03936539,0.4154094,0.04198704,0.0066770604,0.007451878,0.26614842,0.0017819022,0.019302778
612,0.085209005,0.020428868,0.044018958,0.18960921,1.3297362e-06,1.523274e-06,1.5231667e-06,0.32695374,0.19476062,0.13901524
613,0.12065882,0.052329272,0.009377993,0.108139634,2.2300892e-06,0.039684176,5.8721514e-07,0.425082,0.03186276,0.21286254
614,0.023393609,0.07661032,0.051459614,0.061202068,6.1939915e-07,0.005849441,0.14508928,0.20894271,0.11243078,0.31502154
615,0.21128668,4.408266e-06,0.31943196,1.8648443e-06,6.967257e-06,0.050524842,0.21029265,0.116516806,7.67448e-06,0.09192616
616,0.10911891,0.019482033,0.026277892,7.2691483e-07,9.110432e-06,0.021841602,0.03638843,5.2792966e-06,0.087063655,0.6998123
617,0.09521817,0.00664589,0.3931902,0.08954913,0.08632456,0.05905263,0.07712519,2.5317981e-06,0.15630971,0.036581982
618,0.0421512,4.4938038e-06,0.049952164,1.4050855e-05,0.042465657,9.327004e-07,1.1973046e-06,0.35001373,0.25882626,0.25657025
619,0.32698405,0.1167601,0.22696398,0.02911675,1.569226e-06,0.00807573,0.16207947,0.13001168,1.7213223e-06,4.913402e-06
620,3.6627338e-05,0.08917464,0.09523665,0.19543257,9.587919e-07,0.015491408,8.7452236e-07,0.267047,0.092850655,0.24472867
621,6.8386526e-06,0.17782031,0.00812991,0.26936942,0.038123798,1.3797572e-06,0.06486119,2.5610964e-06,0.06398807,0.37769654
622,2.6563332e-06,1.2246524e-06,0.51825714,0.09595052,0.0111990655,1.7953389e-06,1.1785439e-06,3.1812879e-06,0.26777625,0.10680699
623,2.9135372e-05,4.9688424e-06,0.01654911,0.030459248,1.6164722e-06,0.022722583,0.022223635,0.4982514,0.03474168,0.37501654
624,0.13601705,0.10469914,0.03459645,8.3272676e-07,9.5093844e-07,0.0114538325,0.03003904,0.17430131,0.23317137,0.27572003
625,2.0110572e-06,0.003830391,0.13905299,0.43939587,0.0816469,0.075876094,0.025100833,0.037803713,0.17808789,0.01920334
626,0.025264416,0.069424,0.051400363,0.5424664,2.0203852e-06,0.0007450094,0.0386097,0.26700625,0.005079173,2.5918991e-06
627,0.0026165918,0.15402526,0.094259046,0.3135259,0.058314778,0.036956087,0.05423659,0.1364842,0.14957955,1.9376937e-06
628,0.35832858,0.0668102,0.033675615,0.11022628,0.08355393,1.2201073e-06,0.049702127,4.716196e-06,0.24005741,0.057639938
629,0.112699315,0.049694773,4.6375445e-07,0.11760696,0.062155087,0.020751849,0.0076113874,0.3794903,0.14432353,0.10566636
630,8.614349e-06,0.075933054,0.053160317,0.4384716,0.08368697,0.023389533,4.3364483e-07,0.2706914,0.0082527045,0.046405487
631,0.10914973,0.011446449,0.002598537,2.457245e-05,0.11831975,0.03574127,6.3964507e-07,0.49844334,0.22427465,1.0499097e-06
632,0.16376927,1.5720534e-05,0.024023855,0.4764799,0.21032286,6.112417e-07,1.6696823e-06,0.119094916,0.006289152,2.0386342e-06
633,7.765639e-06,4.203304e-06,0.19411235,2.1571057e-06,2.190605e-06,1.7513424e-06,0.15364397,0.38661125,0.26555532,5.9058995e-05
634,0.01034376,0.19233173,9.016718e-07,0.27777603,0.01250212,0.02288527,7.314969e-07,1.629509e-06,3.2246392e-06,0.4841546
635,5.677652e-05,7.5483117e-06,2.2076574e-06,0.21612869,3.2361863e-06,6.0267746e-05,0.019936582,0.27484876,0.48895308,2.8584632e-06
636,0.070153825,0.05091833,0.11564507,0.017953873,0.042357646,2.0101443e-06,0.06894764,0.5590195,0.07499835,3.8341677e-06
637,2.8078146e-06,0.3528541,0.023429828,8.969622e-06,2.0995726e-06,8.868786e-07,7.1240055e-07,1.4910181e-06,0.13670701,0.48699206
638,3.0103458e-06,0.02167897,0.038117506,0.11782528,0.05465371,0.0001300362,0.0607445,0.31280038,0.017833084,0.37621358
639,0.18840763,8.908976e-06,0.03464407,0.2932407,0.0984762,0.037717026,0.026692176,0.040992152,0.24594301,0.03387819
640,0.2525283,2.7454353e-06,0.038066756,1.8286918e-06,0.037464377,6.8890263e-06,0.038315255,0.2269242,0.32733184,0.07935777
641,3.537756e-06,0.0005060889,0.085413836,0.00025809382,2.3993346e-06,9.680325e-07,0.050798874,1.6804684e-06,0.3532489,0.5097656
642,0.037028,0.000319326,0.05502322,4.670306e-06,0.019482149,0.011069048,4.2918435e-07,0.060661316,0.20551458,0.6108973
643,0.09254641,0.019341016,0.019537624,0.10669783,0.12014076,0.057049457,0.025699282,0.54759896,0.011386533,2.0712594e-06
644,3.935579e-06,0.092659555,3.6869787e-06,2.2877425e-06,1.3181455e-06,0.03998963,0.088011704,8.895605e-06,0.77928275,3.6248948e-05
645,0.2915392,0.18053038,0.028507788,0.26695615,0.22370481,2.4737874e-06,1.0308987e-06,7.960281e-06,0.008743863,6.236979e-06
646,1.2526443e-05,0.13318497,0.08019667,0.09914438,0.01500259,0.07755746,0.01930444,0.2781153,0.1771306,0.12035106
647,2.73203e-06,5.7523084e-06,0.19882534,9.3358176e-07,6.843157e-07,0.008351272,0.15865353,2.6712726e-06,0.3479508,0.2862063
648,3.5053965e-06,0.03467565,0.011755203,0.06927312,0.18007119,0.017976953,5.7509956e-06,0.2658361,0.2584339,0.16196857
649,1.4666048e-05,3.1526677e-06,0.032797176,0.10854537,3.1874222e-06,0.019001788,9.99039e-07,0.18625914,0.24909809,0.40427643
650,0.7611263,2.0581535e-06,0.047183674,0.038477425,0.023592403,0.041797295,0.024445713,0.00020640505,2.3225593e-05,0.0631455
651,0.04728319,1.3383894e-06,1.7947464e-06,1.205914e-06,1.9325846e-06,0.023212789,0.047598843,0.6991013,0.17606664,0.0067309393
652,0.29249114,0.22167693,8.324594e-07,0.047559477,0.0666721,0.026851278,0.097655006,0.23693986,0.010152537,8.4102953e-07
653,0.50581294,2.0382474e-06,0.14922944,0.030679468,2.1918686e-06,9.673521e-07,0.10724162,0.06605794,0.054208416,0.08676488
654,0.084952615,0.028570456,0.048329033,0.26723355,1.02762115e-05,0.019076703,1.0296359e-06,0.5225228,0.011294639,0.018008823
655,0.023733133,1.4852403e-05,7.561809e-07,0.100751646,0.23703386,0.012841412,0.04659693,2.654331e-06,0.18789269,0.3911321
656,1.3626795e-05,0.38792118,0.24182603,0.11970841,5.188352e-06,9.260314e-07,0.016619643,2.0380282e-06,0.23389573,7.070301e-06
657,0.06386268,0.045388654,0.016868327,0.17879328,3.0587469e-06,2.7977846e-06,6.7236977e-07,0.47042507,0.20593677,0.018718725
658,7.2913062e-06,0.29552823,0.10143225,3.2765402e-06,0.19073136,0.042148706,0.052291136,0.05822711,0.2595966,3.4056375e-05
659,1.3976731e-05,0.1344491,0.3177399,0.06109021,3.5380172e-06,0.010175786,0.065338254,0.08248447,0.23696984,0.09173494
660,2.8850098e-05,2.6181886e-05,0.36003262,0.10154631,7.757958e-06,0.019232213,0.04189902,0.13770801,0.021245766,0.31827328
661,0.56404227,3.330599e-06,0.06434937,0.19406343,0.005416909,7.2976474e-07,0.031156074,7.3812666e-06,0.10393236,0.03702817
662,0.30826777,0.5193056,1.8727096e-06,0.041854873,1.3466023e-05,1.0234924e-06,0.07691217,7.235013e-06,0.032040115,0.02159604
663,2.9530807e-05,0.2997412,0.019015184,0.41001052,1.521865e-06,0.014725106,9.3070076e-07,0.2054591,0.04543299,0.005584015
664,0.02320621,0.13997062,0.018164417,2.540968e-05,0.45548904,0.024581322,1.45931e-05,0.0764109,9.5970856e-05,0.26204163
665,6.1145065e-06,0.083936505,0.022837546,0.035986636,5.8001024e-06,0.04005254,5.600212e-07,0.043589212,0.18563257,0.58795255
666,1.1874146e-05,2.810504e-06,0.32101882,0.43460202,0.018307801,0.04238164,1.1355172e-06,8.702922e-06,0.18366276,2.4201615e-06
667,0.03270377,8.448721e-06,0.0757276,0.08008046,0.020811902,3.7550808e-06,0.20392117,1.1501654e-05,0.13621883,0.45051256
668,0.33694676,4.57754e-06,0.15326937,1.1603273e-06,1.2416466e-06,7.1663885e-07,9.8775245e-06,3.0199826e-06,0.31693283,0.1928305
669,0.1238058,0.020035703,0.11148863,0.18089981,0.089100145,0.020521874,0.043232445,0.3263892,1.5122912e-07,0.08452626
670,0.13874908,8.31746e-05,0.050539676,0.06972261,5.9480117e-06,6.7415212e-06,0.052115954,3.7506547e-06,0.658116,0.030657014
671,0.036506914,1.2117653e-06,0.036039446,0.020138446,0.039378606,0.016314212,0.01856336,0.5974808,0.20919159,0.026385467
672,0.2696562,0.06721124,0.015979588,0.00010180265,9.239512e-07,1.2896589e-06,4.6427246e-07,0.09646446,0.08593019,0.46465376
673,3.212679e-05,0.0055213817,0.0069222115,0.027957926,0.046498023,0.0618364,2.5664344e-06,0.5504168,0.12225452,0.178558
674,1.5180069e-05,4.2076013e-06,0.12233834,0.15472452,8.736834e-07,0.032150157,1.22263755e-05,0.2831119,0.26760715,0.14003538
675,1.0178858e-05,0.039009344,0.03568763,0.16166118,0.015839672,0.03952247,0.09067987,0.3671532,0.071051665,0.17938477
676,0.08552342,0.16504525,0.018207766,0.019948743,1.2981367e-06,0.030902756,0.0304198,0.30703482,0.17228077,0.17063539
677,6.66244e-06,0.19321078,0.13287622,2.068726e-06,3.4038196e-06,7.38584e-07,0.0005197504,2.2627162e-06,0.41859314,0.25478488
678,0.61047554,2.6685827e-06,0.020753354,0.08076637,0.028943779,4.483281e-06,0.01862887,0.064304605,0.11510878,0.061011575
679,0.21843569,9.633427e-06,0.06555693,6.1573096e-06,0.0071292543,0.023239953,1.2424773e-06,0.40865502,0.25038013,0.026585981
680,0.15438916,0.05762904,0.14517935,0.23604667,0.09940346,0.007774865,0.17265001,8.922756e-06,0.12691684,1.6247639e-06
681,0.19625005,0.068483,0.029838486,0.23910315,0.2512681,0.015471206,9.38415e-07,1.9827633e-06,0.11039853,0.089184575
682,0.1592757,1.933086e-06,0.26415613,1.196598e-06,0.03754327,0.05365909,0.010489437,0.4180577,0.056814637,9.2896965e-07
683,0.3381179,0.3969646,0.04761838,0.07799981,1.8889166e-06,0.0066711544,2.6747462e-06,6.077823e-06,0.13261501,2.465208e-06
684,0.26141205,4.603049e-05,0.042493105,0.01751542,2.6410607e-06,0.004846829,0.04619405,0.38477573,0.1315455,0.11116859
685,0.21991502,0.086567394,0.042853262,0.21771404,0.03772269,0.009927471,0.055091523,0.022125904,0.12756109,0.18052168
686,0.08138908,2.0981108e-06,1.3660289e-06,0.20647378,0.034583192,0.0285923,0.01673989,0.102936745,0.081789285,0.4474922
687,0.02702489,0.03693506,0.23589039,4.687196e-06,5.6529984e-06,0.022463176,0.00025350074,0.43085596,0.22064076,0.025925992
688,0.29836348,4.1868584e-06,0.02722347,0.042375617,0.107242435,1.3722782e-06,0.021881133,0.05998449,0.15849058,0.28443316
689,8.258965e-06,0.39125162,0.2876325,2.5129366e-06,2.2755391e-06,0.076085195,0.07067678,3.4180628e-06,0.04542901,0.12890838
690,1.8938103e-05,0.39573416,0.12431387,0.005490714,0.077791475,5.282399e-07,0.028925056,2.0734353e-06,0.36771923,3.9583147e-06
691,0.03572994,0.43532163,4.3479065e-07,0.16579604,1.3852733e-06,5.434598e-07,2.2393751e-06,3.6751771e-06,0.014808234,0.34833595
692,0.16185407,2.5457905e-06,0.01763174,0.23299989,0.013027324,0.0142476745,4.263467e-07,0.49201542,4.176452e-07,0.06822048
693,0.18616429,0.26939893,0.016024223,0.1113132,2.6723162e-06,9.886999e-07,0.010788174,0.38267392,0.023630679,3.058898e-06
694,0.36121845,0.030207574,0.20238109,2.1395758e-06,0.14144392,6.6278135e-06,1.0098933e-06,0.15851219,0.013812979,0.09241406
695,1.1799932e-05,0.18944286,6.0387026e-07,0.1897982,3.3539247e-06,0.019911073,0.057252873,0.15370595,0.09779815,0.29207516
696,0.26753685,0.016599337,0.03977373,0.396059,0.047739517,3.983283e-06,0.049964454,0.09825951,0.084061414,2.216077e-06
697,0.011712709,0.06003864,0.15201767,0.16330782,0.06357173,0.019076264,0.0022205485,0.26575318,0.08005967,0.18224177
698,0.25051686,0.020329643,1.0884212e-06,0.14091924,8.379616e-06,0.007003851,0.026601553,0.46497938,0.08963896,1.0033391e-06
699,8.498243e-06,0.16144586,2.4710937e-06,0.087197304,0.039367132,2.694684e-06,0.05365621,3.1830598e-06,0.65831435,2.3362693e-06
700,0.19261782,1.2840529e-06,0.01673386,0.0644107,4.1320463e-06,0.035481997,0.07075804,0.44139993,0.123820566,0.05477166
701,6.575699e-06,0.06389691,0.2659453,0.01865877,0.0001696542,0.044616733,0.04890858,0.43656397,0.12123201,1.4888255e-06
702,0.13723107,0.066627815,0.066953816,0.34324333,1.0753994e-06,0.016532276,1.0830587e-06,0.089000486,0.22503538,0.055373643
703,0.19386008,3.5718238e-06,3.3318297e-06,6.1581045e-06,2.926897e-06,8.317672e-07,0.040428787,0.069553174,0.6961396,1.4996158e-06
704,0.06851288,0.014909763,0.18081793,0.06871275,9.806076e-07,3.2811004e-06,0.11160087,0.2982428,0.25719664,2.0690745e-06
705,0.12974839,2.8507007e-05,0.109545894,4.026149e-06,0.12075523,2.0342645e-06,2.2456595e-06,0.23579405,0.107920915,0.2961987
706,3.151561e-05,0.07883788,0.18720503,0.12582064,3.453559e-05,1.4087607e-06,0.12282969,0.17651011,0.13849114,0.1702381
707,0.16015033,5.921567e-06,0.029779514,9.693359e-06,0.04869934,0.008962812,0.05181901,0.06576574,0.019570101,0.6152376
708,0.102349,0.046152808,0.012032002,0.13826823,0.05240704,0.010263613,0.01864625,0.58615047,5.77356e-06,0.033724844
709,0.11972422,0.023810705,0.04408832,0.14375539,1.3874483e-06,0.048184708,0.019933993,1.6460239e-06,0.0051855603,0.595314
710,0.18319695,0.11340847,0.10319135,0.1855703,0.011805772,0.033966802,0.012013706,0.33472088,4.0127722e-07,0.02212544
711,0.21235518,0.31637457,0.0049642893,0.06572961,1.9267368e-06,1.4791931e-06,0.0150234355,0.11716137,0.04639489,0.22199328
712,0.06922306,0.19261926,7.243681e-07,0.201279,0.3019925,8.544855e-05,0.026961012,0.025225312,0.05599418,0.12661947
713,3.4819016e-06,1.2128047e-06,0.027697034,1.3349874e-06,0.13250943,0.0047732485,0.024147933,0.5196332,5.432787e-07,0.29123256
714,4.8204583e-05,0.10745657,0.016055552,0.074416004,0.08620247,1.5443674e-06,0.06605975,0.28742924,0.21183558,0.15049502
715,0.54068404,0.27349907,0.08474894,1.0161237e-05,0.056210294,7.4407615e-07,1.321287e-06,0.018887514,0.025956858,1.1670459e-06
716,0.24789834,0.016225887,0.27379644,5.5374717e-06,0.03547644,0.025989924,1.1061824e-06,8.417134e-06,0.39978895,0.00080890354
717,0.1449278,1.0007062e-06,0.09773737,0.02319617,0.06042304,0.033900667,7.5291246e-07,0.42318422,0.17440778,0.042221192
718,0.2273687,0.17381144,0.15072437,1.2740464e-06,0.099040374,0.0028072752,0.0075891754,2.299853e-06,0.22326986,0.11538522
719,0.067482494,0.05299611,0.33711764,6.9054136e-07,1.1608327e-06,0.036560614,9.690448e-07,0.4445318,1.2022117e-06,0.061307386
720,0.41986775,0.1664746,0.07076691,0.104898386,0.1334775,1.019806e-06,9.0395025e-07,2.7039464e-06,0.101558164,0.0029520355
721,0.56474555,0.063010305,0.07754898,0.077620104,1.3125922e-06,2.7206443e-06,0.022299163,0.09786726,0.09690346,1.1311372e-06
722,0.11220523,3.967782e-06,0.08855382,0.124614455,0.13860133,0.04636283,0.038677033,0.09766943,0.07069626,0.2826157
723,2.385377e-05,0.41796255,0.048787124,0.10179675,0.016119087,1.0615012e-06,9.734003e-06,0.26908734,0.14620991,2.5220959e-06
724,0.028099345,0.12192914,0.16644286,0.12713985,0.27201477,0.015095058,0.0019404365,0.05683389,0.21050332,1.3570635e-06
725,3.899231e-06,2.9116165e-06,0.028813487,0.1586569,0.04619011,8.5083695e-07,3.394689e-07,0.3809473,0.14141892,0.2439653
726,0.062848695,0.48153502,0.4125786,9.093239e-06,0.0017138289,1.1964513e-06,0.013692285,4.022453e-06,0.02761536,1.8276379e-06
727,0.15263712,1.7076565e-06,0.043916035,0.046593457,0.08253431,0.070554964,0.037339404,0.39639148,0.17002963,1.9384531e-06
728,0.39755258,0.031201007,3.4363238e-06,2.6645848e-06,1.5043169e-06,0.027222931,4.924822e-07,8.242717e-06,2.1376434e-05,0.5439857
729,0.13452959,3.4313307e-06,0.050697416,2.2736012e-06,4.573382e-06,0.014459743,0.06845517,0.20054114,4.3270123e-07,0.53130627
730,1.0078848e-05,0.120413356,1.58363e-05,0.058856636,1.2573846e-06,0.038744774,3.2478042e-06,0.38860995,0.030741487,0.3626033
731,4.08307e-06,0.3226187,2.1841865e-06,0.29391503,0.014061975,0.033050157,0.037981335,0.12567055,0.04925416,0.123441815
732,0.12098883,1.695474e-05,4.1863083e-07,0.24566574,0.104852535,0.01772146,0.014500195,1.6126121e-06,0.043968067,0.45228416
733,0.00015953605,3.4541831e-06,0.07488413,0.51265764,4.524838e-06,0.00016279233,0.4121096,5.164482e-06,9.3966327e-07,1.2138414e-05
734,0.14179733,0.35158458,0.052981865,0.1697351,1.1616342e-05,0.015487649,5.3556705e-05,0.19365302,0.07469334,1.928603e-06
735,0.019494003,0.3778716,0.027423391,0.08394928,4.882985e-06,0.025548127,0.036905024,0.28908023,0.13972221,1.1710925e-06
736,0.26339853,1.5416077e-06,0.058181968,0.3856737,1.5232823e-06,4.354661e-07,0.032394707,3.0706933e-06,0.2603413,3.1457712e-06
737,3.0652498e-06,0.0978657,0.014641372,0.0972629,0.056573555,0.014765557,0.2415818,0.40394327,3.4013573e-07,0.07336253
738,0.071086235,6.595676e-06,0.40959826,4.4045496e-06,1.9242705e-06,0.081375726,0.07048669,0.24093531,0.1264951,9.708602e-06
739,3.3050553e-06,0.015755853,0.015091505,0.22127339,0.010980426,0.039460495,0.0013079746,0.6575021,0.038624045,8.7680684e-07
740,0.21069811,1.0060342e-06,0.020642484,0.4128986,6.4278724e-06,0.022174643,0.0001698255,0.20772478,0.062343564,0.06334061
741,5.613887e-06,0.17098077,0.10085595,2.4909734e-06,0.03314988,9.846495e-07,4.4112107e-06,0.07314995,0.0052520987,0.61659783
742,1.558532e-05,0.075386144,0.087595336,0.11261259,4.201092e-06,0.017282994,0.06798942,0.056994367,0.58211565,3.6928095e-06
743,0.00033374754,0.28765416,0.047134485,0.12999065,0.02013343,0.020583145,0.07755163,0.24975474,0.16686104,2.9715122e-06
744,0.21906397,0.05889138,1.7859646e-06,0.015411524,2.3885298e-06,0.0011779892,0.04559446,0.12216019,0.20392546,0.3337708
745,0.32303956,1.511622e-06,0.00490101,0.19508983,0.07232969,0.01339042,6.4697247e-07,0.1350426,0.18959984,0.066604905
746,0.3399262,4.466685e-06,0.027236983,0.17648087,0.12116321,1.150585e-06,0.1503175,2.2133186e-06,0.124231316,0.06063613
747,0.22971886,0.016467743,9.589274e-07,0.2073367,2.5949957e-06,1.0783223e-06,0.011903641,0.36142752,0.12963739,0.043503504
748,2.1016265e-05,0.06074227,0.105618306,0.17786129,0.21669379,1.28091915e-05,0.1694901,1.7548218e-05,0.08628243,0.18326043
749,0.08917822,0.048388243,0.10992604,0.21028858,1.0148685e-05,0.020449739,6.1317933e-06,4.3999453e-06,0.161234,0.3605145
750,0.2572978,0.10346914,0.15753743,8.3586747e-07,0.046674,0.02097353,0.012508382,0.22605364,0.17548437,8.7360417e-07
751,3.5344067e-06,0.01933596,0.03247287,0.13623711,0.03410126,0.024926933,4.103652e-07,0.39647207,0.015825821,0.34062403
752,0.071433276,1.9436904e-06,0.6134359,0.03932547,1.151157e-06,1.2247731e-06,0.0325676,1.4604587e-06,0.24323106,9.5978e-07
753,0.06638224,0.033103958,0.02848438,1.4132971e-06,0.05220301,0.006511284,1.9972304e-06,2.141442e-06,0.300589,0.5127206
754,1.5573773e-06,1.235253e-06,0.01801029,0.34022123,0.00980346,2.1799196e-06,0.029108763,0.40230474,0.12192342,0.0786231
755,0.20821254,0.036952097,0.06773287,0.36888453,0.07156527,3.6576012e-07,0.043319914,0.009202633,0.19412914,6.67472e-07
756,0.07995536,7.367711e-05,2.9973337e-06,5.976743e-06,0.11057428,7.761544e-07,0.013094127,0.17043267,0.6258585,1.6343054e-06
757,0.13776387,0.026354471,0.12514527,0.10794903,0.110803194,1.2593061e-06,0.027693747,0.39444458,0.036540113,0.033304505
758,1.2259288e-05,0.047145132,0.29204682,0.2283486,0.02048231,0.07365173,0.017721618,0.21020432,0.06070022,0.049687054
759,0.19820172,0.054453306,0.20590352,0.046983626,0.03664587,0.03894228,0.056923535,0.3450182,0.016926331,1.6832008e-06
760,0.37810478,8.1921e-06,0.051174358,0.14203967,0.04482491,0.0046430063,7.1181506e-07,0.10542634,0.2737676,1.0524591e-05
761,3.5011174e-06,0.006753371,0.08931045,1.8207913e-06,0.11633632,3.4082805e-06,0.3892256,1.5416432e-06,0.3983624,1.6146412e-06
762,8.440122e-06,0.07827628,0.13453187,0.38644955,0.033543058,0.008392781,0.03299624,6.00238e-07,0.11185581,0.21394536
763,0.12523559,0.036879852,0.0063236286,0.03483674,0.01250834,0.032859847,0.07174893,0.31341383,0.1780749,0.18811838
764,0.2451624,0.13819346,0.021445706,1.1846485e-06,0.020703018,0.017102292,1.6865132e-06,0.328147,0.12912929,0.10011394
765,4.4881617e-06,2.4789263e-06,0.33116272,0.14466737,0.030359833,0.06838588,0.07291774,0.20163453,0.075701095,0.07516386
766,0.108948074,0.58417183,0.21470985,2.4257115e-05,2.1448939e-06,0.02524213,3.2885412e-06,1.9110857e-06,0.0668939,2.5122508e-06
767,7.635616e-06,0.45091376,0.063961856,1.21783305e-05,0.007571802,0.02726283,0.2399362,0.051244136,0.10388299,0.055206627
768,0.099931724,0.1593557,3.884837e-07,0.18127315,1.6775621e-06,1.1427185e-06,0.013742795,0.19973287,0.047130506,0.29883003
769,0.17810626,0.021580692,0.13702442,0.18191493,0.04402235,0.013007702,0.026915219,0.26174966,0.13567492,3.797497e-06
770,2.406846e-05,0.047927767,0.10878527,0.18435337,4.483615e-06,0.059753545,0.0020831646,0.4407708,0.12124822,0.035049234
771,5.6454905e-06,8.587878e-07,9.126674e-07,2.5416812e-06,2.5874717e-06,0.04155439,0.2916012,0.35057127,0.08475131,0.23150928
772,0.3107913,0.2735323,1.1907313e-06,0.0002758166,3.4265522e-06,1.4949352e-05,0.061339445,3.9482015e-06,0.1374154,0.21662216
773,3.7316636e-06,0.0418953,0.043302394,0.31834787,0.08536155,3.4084912e-06,0.013494437,3.4104353e-06,0.26070258,0.23688526
774,0.09498181,9.363704e-06,3.7848224e-07,0.34228918,0.027141675,6.063597e-07,0.0069915275,0.121246606,0.20882192,0.19851695
775,0.35881796,0.04365077,0.28746408,0.061742656,7.3028554e-07,0.010857551,0.08026305,0.115495875,0.0058483975,0.035858963
776,4.3224733e-05,2.5868141e-05,0.091354325,1.165863e-05,2.6939892e-05,0.0455623,0.056871656,3.862639e-06,0.2867531,0.5193471
777,0.14922178,3.368549e-05,0.017530087,0.22873119,6.1263286e-06,0.016253473,0.015754381,0.3531187,0.12988855,0.089461915
778,7.050941e-06,3.5153744e-06,0.08300111,7.2480316e-06,4.24183e-06,0.029383555,0.09715,2.3439878e-05,0.7904143,5.5604614e-06
779,0.056564428,0.0060064737,0.0001353861,4.045033e-06,0.037931144,0.002310383,0.030668307,0.043459255,0.25039184,0.5725288
780,0.2591206,0.11533722,6.190343e-07,0.04771041,1.2163192e-06,8.686708e-07,2.045279e-06,0.046207685,0.10389354,0.42772582
781,0.20804535,0.037261233,0.026957633,0.18685381,0.06323408,5.370764e-07,0.012883987,0.1629621,0.3018001,1.2694354e-06
782,0.14680035,0.0002875877,1.4075433e-06,0.16992083,0.16407341,1.3613546e-05,0.008202524,7.103583e-07,0.034352638,0.47634688
783,0.115371205,0.03659023,0.14117813,0.055211492,0.013933274,2.3193054e-06,0.04154663,0.45029274,0.0717842,0.074089825
784,0.1577059,4.1803e-06,0.040903635,2.8688244e-05,6.2565896e-06,0.019637527,2.105298e-06,0.28341156,0.37236318,0.12593697
785,2.9553653e-06,1.3470379e-05,0.13237548,3.7988095e-06,0.03368069,0.015471372,0.067334324,2.8902994e-06,0.29632422,0.4547908
786,0.23036535,0.2621099,8.3453136e-07,0.1393607,0.00011666993,0.0141625265,0.055707924,0.2304443,0.007852261,0.059879508
