"","cell_ID","Endothelial Cell","Thick Ascending Limb","Distal Convoluted Tubule","Proximal Tubule","Connecting Tubule","Principal Cells","Intercalated Cells Type A","Intercalated Cells Type B","Mesangial Cells","Leukocyte"
"949","948",0,0.407935416363753,0,0.374275969448267,0,0,0.21778861418798,0,0,0
"950","949",0,0,0.199844227708545,0.348640916646595,0,0.45151485564486,0,0,0,0
"951","950",0,0,0,1,0,0,0,0,0,0
"952","951",0,0.285549918674039,0.478585917728641,0.235864163597319,0,0,0,0,0,0
"953","952",0,0.643059462299883,0,0,0,0,0.185991122632109,0,0,0.170949415068008
"954","953",0.219623777916063,0,0,0,0,0.561250407027101,0,0,0,0.219125815056836
"955","954",0,0.405853785162539,0,0.339415468875371,0,0.25473074596209,0,0,0,0
"956","955",0.303772243374596,0.161203937637948,0,0,0,0.225831952252919,0,0,0,0.309191866734537
"957","956",0,0.445158727379278,0,0.384126861590754,0,0,0.170714411029967,0,0,0
"958","957",0,0,0,0,0,0.595546532456151,0.404453467543849,0,0,0
"959","958",0,0,0,1,0,0,0,0,0,0
"960","959",0.13041866462425,0.282002654928903,0,0.134940979859804,0,0.452637700587043,0,0,0,0
"961","960",0.14960262320805,0.241356663149202,0,0,0,0.401868675805996,0,0,0,0.207172037836753
"962","961",0.488027241012844,0,0,0,0.305503857408563,0,0,0,0,0.206468901578593
"963","962",0.120689969103465,0,0,0.392386926315347,0,0.201365191597607,0.102162335595904,0,0.183395577387678,0
"964","963",0,0,0.267537278632768,0.175213553516396,0,0.313615529399995,0,0,0,0.243633638450841
"965","964",0,0,0,0.565850205610278,0,0,0,0,0,0.434149794389722
"966","965",0,0,0,0.435473692297694,0.210830249921556,0.35369605778075,0,0,0,0
"967","966",0,0.60155434328582,0,0.170078785632321,0,0.228366871081859,0,0,0,0
"968","967",0,0.844825066155687,0,0.155174933844313,0,0,0,0,0,0
"969","968",0,0.327198772764029,0.250635507065664,0.277618541019848,0,0,0.144547179150459,0,0,0
"970","969",0.280810143931053,0.186921283383044,0,0,0,0.420900132351239,0,0.111368440334664,0,0
"971","970",0,0,0,0,0.324746421554304,0,0.490971869823068,0.184281708622628,0,0
"972","971",0,0,0.734892967113976,0.265107032886024,0,0,0,0,0,0
"973","972",0,0.532982999200043,0.168379577876746,0,0,0.298637422923211,0,0,0,0
"974","973",0.157776934520939,0.287050508474949,0,0.24224325805134,0,0.312929298952772,0,0,0,0
"975","974",0,0.303846502081046,0,0.696153497918954,0,0,0,0,0,0
"976","975",0,1,0,0,0,0,0,0,0,0
"977","976",0,0.22827422059645,0,0.203081039984488,0.45884836614878,0,0.109796373270282,0,0,0
"978","977",0,0.151814525670258,0,0.665087772250346,0,0,0,0,0,0.183097702079396
"979","978",0.124172225822594,0.105705144681301,0,0,0,0.369394298695668,0.211396767183979,0,0,0.189331563616458
"980","979",0,0.209219482176061,0.272708501002258,0,0.51807201682168,0,0,0,0,0
"981","980",0.114137492369547,0.885862507630453,0,0,0,0,0,0,0,0
"982","981",0,0.596193866891232,0,0.403806133108768,0,0,0,0,0,0
"983","982",0,0.558401627411411,0,0,0.30482652455334,0,0,0,0.136771848035249,0
"984","983",0.192405869665785,0.32138779619964,0,0.486206334134575,0,0,0,0,0,0
"985","984",0,0,0,0.391354159817388,0,0.608645840182612,0,0,0,0
"986","985",0.417587896263659,0.238131193649207,0,0.0521464472445463,0,0,0,0,0,0.292134462842588
"987","986",0.15889343719063,0.321802881183323,0,0.291552274689989,0.227751406936057,0,0,0,0,0
"988","987",0.295526568566051,0.282694887914395,0,0.361780780769423,0,0,0,0,0,0.0599977627501316
"989","988",0,0,0,0.33116168413968,0.66883831586032,0,0,0,0,0
"990","989",0,0,0.506891035466835,0.493108964533165,0,0,0,0,0,0
"991","990",0,0.282584244661297,0,0.539527771689487,0,0,0,0,0,0.177887983649216
"992","991",0,0.0835405965757233,0,0,0,0.572525716749473,0,0,0,0.343933686674804
"993","992",0,0,0,0.551883284460578,0.136398317420558,0.311718398118864,0,0,0,0
"994","993",0.377829176051311,0.424000078932183,0,0.198170745016506,0,0,0,0,0,0
"995","994",0,0,0.529470654278987,0.227071493861374,0,0.177403075246583,0,0,0.0660547766130562,0
"996","995",0,0,0,1,0,0,0,0,0,0
"997","996",0,0.139500078365014,0,0.141752703382277,0.718747218252708,0,0,0,0,0
"998","997",0.254979354940252,0,0,0.123252409341025,0,0.621768235718722,0,0,0,0
"999","998",0.537541476111667,0,0,0.462458523888333,0,0,0,0,0,0
"1000","999",0.227777774635649,0.510185288849571,0,0.26203693651478,0,0,0,0,0,0
