"","cell_ID","Exc L2-3 RORB CCDC68","Inh L3-5 VIP TAC3","Exc L5-6 FEZF2 FILIP1L","Exc L5 THEMIS SLC22A18","Exc L6 THEMIS SNTG2","OPC L1-6 PDGFRA COL20A1","Exc L5-6 FEZF2 C9orf135-AS1","Oligo L2-6 OPALIN FTH1P3","Inh L5-6 PVALB GAPDHP60","Exc L3-5 RORB LNX2","Inh L3-5 VIP IGDCC3","Inh L1-3 SST FAM20A","Exc L5-6 FEZF2 IFNG-AS1","Inh L5-6 PVALB ZFPM2-AS1","Inh L1-3 VIP FNDC1","Exc L2 LINC00507 GLRA3","Inh L1 LAMP5 NMBR","Inh L5-6 LAMP5 CRABP1","Exc L5-6 FEZF2 SH2D1B","Inh L1-2 SST CLIC6","Exc L3 LAMP5 CARM1P1","Inh L5 SST RPL35AP11","Astro L1-6 FGFR3 PLCG1","Inh L1 LAMP5 RAB11FIP1","Exc L3 RORB OTOGL","Exc L6 THEMIS LINC00343","Inh L1 LAMP5 BMP2","Micro L1-6 TYROBP CD74","Exc L6 FEZF2 KLK7","Inh L5 PVALB LRIG3","Inh L1-5 VIP SMOC1","Inh L2-5 PVALB HHIPL1","Inh L1-6 LAMP5 AARD","Exc L3 THEMIS ENPEP","Inh L1 PAX6 MIR101-1","Exc L3-5 RORB RPRM","Inh L5-6 SST ISX","Inh L5-6 SST C4orf26","Inh L1 PVALB SST ASIC4","Exc L5 THEMIS LINC01116","Inh L1-6 PVALB COL15A1","Oligo L3-6 OPALIN LRP4-AS1","Exc L3-5 FEZF2 ASGR2","Inh L1-2 SST CCNJL","Exc L2-3 LINC00507 DSG3","Exc L5 RORB MED8","Inh L2-5 PVALB RPH3AL","Inh L3-5 SST GGTLC3","Oligo L5-6 OPALIN LDLRAP1","Inh L5-6 SST KLHL1","Inh L1-6 LAMP5 CA1","Oligo L3-6 OPALIN ENPP6","Inh L1-2 VIP HTR3A","Exc L5-6 THEMIS SMYD1","Astro L1 FGFR3 SERPINI2","Inh L3 PVALB SAMD13","Inh L5-6 PVALB MEPE","Inh L3-5 VIP HS3ST3A1","Inh L2 PAX6 FREM2","Exc L3-5 RORB LINC01202","Exc L6 FEZF2 POGK","Exc L6 FEZF2 FFAR4","Exc L6 THEMIS SLN","Exc L6 FEZF2 PROKR2","Exc L5-6 THEMIS TNFAIP6","Inh L1-5 VIP PHLDB3","Inh L2 PVALB FRZB","Exc L5 THEMIS VILL","Inh L5-6 PVALB SST CRHR2","Inh L3-5 PVALB ISG20","Exc L5-6 FEZF2 LPO","Exc L3-5 RORB TNNT2","Inh L1-2 VIP WNT4","Inh L1 SST DEFB108B","Endo L2-5 NOSTRIN SRGN","Inh L5-6 SST PAWR","Inh L1 VIP KLHDC8B","Exc L2-3 RORB PTPN3","Inh L5-6 SST BEAN1","Inh L1-6 LAMP5 NES","Exc L2 LAMP5 KCNG3","Exc L5 THEMIS FGF10","Exc L2-3 RORB RTKN2","Exc L5 FEZF2 NREP-AS1","Inh L5-6 PVALB KCNIP2","Inh L2 VIP SLC6A16","Inh L5-6 SST PIK3CD","Inh L1-3 VIP CBLN1","Inh L6 SST TH","Astro L1-6 FGFR3 AQP1","Exc L5 THEMIS RGPD6","Exc L5-6 FEZF2 OR1L8","Exc L5 FEZF2 RNF144A-AS1","Inh L2-3 SST NMU","Inh L3-5 SST CDH3","Inh L1-2 VIP EXPH5","Inh L3-5 SST OR5AH1P","Inh L1 PAX6 CHRFAM7A","Inh L1-3 VIP HSPB6","Exc L5 FEZF2 PKD2L1","Inh L1-2 PVALB CDK20","Inh L3-6 VIP ZIM2-AS1","Exc L5 FEZF2 CSN1S1","Oligo L2-6 OPALIN MAP6D1","Inh L1 SST P4HA3","Inh L3-6 VIP UG0898H09","Inh L1-3 VIP CHRNA2","Inh L1-2 VIP PTGER3","Inh L5-6 PVALB FAM150B","Exc L2 LINC00507 ATP7B","Inh L1-6 SST NPY","Inh L2-5 VIP BSPRY","Inh L1-2 SST PRRT4","Exc L5-6 FEZF2 CFTR","Inh L5-6 VIP COL4A3","Inh L1-2 VIP SCML4","Inh L3-6 PAX6 LINC01497","Exc L6 FEZF2 PDYN","Inh L1 LAMP5 PVRL2","Inh L1-6 VIP SLC7A6OS","Inh L2-5 VIP SOX11","VLMC L1-5 PDGFRA COLEC12","Exc L3-5 RORB LAMA4","Inh L1-5 VIP LINC01013","Inh L5-6 SST FBN2","Inh L1-5 VIP CD27-AS1","Exc L3-5 FEZF2 LINC01107","Inh L5-6 SST DNAJC14"
"239","238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.26200148167864e-19,0,0,0,0,0,0,0.0395949740660812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537139496967181,0,0.419935385059819,0.0033301439069193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240","239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639137251140943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69259246039229e-06,0,0,0,0,0,0,0,0,0,9.6153460573682e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000956274226400663,0,0,0,0,0.157788361636644,0,0,0,0,0,0,0,0,0,0,0,0.202113100272628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20130923581259e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"241","240",0,0,0,0,0,0,0,0,0,0,0,0,0,0.146256162737354,0.207333393556802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.1402807690311e-19,0,0,0,0,0,0,0,0,0,0,0.000105283971898141,0,0,0,0,0,0,0,0,0,6.14256301181091e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211303921493795,0,0,9.02549471750488e-06,0,0,0,0,0,0,0.0968513943006238,0,0,0,0,0,0,0,0,0,-1.24638834374659e-19,0,0,0,0,0,0,0,0,0,0,3.2041327514445e-05,0,0,4.4615046228824e-05,0,0,0,0.192519454988711,0,0,0,0,0,0,0,3.65001364586861e-18,0,0,-4.134229985743e-18,0,0,0.0415262229543704,0.104012341564974,0,0,0,0,0,0,0,0
"242","241",-2.11788556660355e-16,0,0.000119949993105721,3.57860558072634e-18,0,0,0,0,0,0,0,0,0,0,0.128248931930576,0,0,0,0,0,1.56881990922986e-17,-1.35567743570496e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29050716100037e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537270917919153,0,0,0,0,0,0,4.65927723144183e-17,0,0,1.59862846742336e-17,0,0,0,0,0,0.000688087605685656,0,7.40661332215646e-18,0,0,0,0,-1.94703005886721e-17,0,0,0,0.0433006904445285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155849012895171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13447950414017,0
"243","242",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156183875848994,0.121036507346588,0,0,0,0,0,0.0817905658598344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102833947703712,0,0,1.99786015687397e-18,6.76930759997213e-18,0,0,0,0,0,0,0,0,0,0,0.000379833662282727,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19237740117465e-18,0,0,0,0,0,0,0,0,0,0,0.000148973425724446,0,0.000847161126185411,0,0,0,0.0556288957943164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444602959368828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17711276812763,0,0,0,0,0,0,0,0
"244","243",0,0,0,0,0,0,0,0,0,0.0044585095670447,0,0,0,0,0,0.35911709717691,0,0,2.88765685932546e-17,0,0.000220424214221766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.67825734263127e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156316797326879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129215204749576,0,0,0,0,0,0,0,0,0,0.350671966965369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"245","244",9.25433132175363e-06,0,0,0,3.67858317545746e-05,0,0,0,0,0,0,7.34174879920512e-20,0,0,0,0,0,0,0,0,0,0,0,0,-1.53397850035127e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.97648325718189e-21,0,0,0.00435200511915279,0,0,0,0,0,0,0,0,0,6.15696811035636e-05,0,0,0,0,0,0.9078872358133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51288186891987e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253294976603621,0,0,0,0,0,0,0,0,0,0,0,0.0623236515630056,0,0,0
"246","245",-1.62360256072713e-17,0,0,0,0,0,0,0,0,0,0,0.365103570804831,0,0,0.341601240141309,0.000271139212874164,0,0,0,0,0,0,0,0,0,0,0.00928686901125125,0,0,0,0,0,0,0,0.000237462727822033,0,0,0,0,0,0.10283222445786,0,0,4.57425068060261e-18,-1.43397747065792e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799981683880941,0,-7.99907750869348e-19,0,0,0,0.0787279602890851,0,0,0,0,0,0,8.07669770679162e-18,0,0,0,0,0,0,-4.30281962772629e-19,0,0,0,0.0308959044512612,0,0,0,0,0,0,0,0,0,0,6.40580705117618e-05,0,0,0,0,0,0,0,0,0,0,0.0701795891493133,0
"247","246",2.58322429329217e-19,0,0,0.385302482966177,0,0,0,0,0,0,0,0,0,0,0.114327425965757,0,0,0,0,0,2.96285779532943e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106404660450862,0,-1.77433602058053e-18,0,0,0,0,0,0,0,0,0,0.0016164218453015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77248747029549e-18,0,0,0,-2.15592191761971e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486384507638889,0,0,0,0,0,0,0,0,0.00169906696083597,0,0,0,0,0,0,0,0,0,0,0,0
"248","247",0.00100194212566212,0,0,-1.65423349638458e-17,0.0163316398897815,0,0,0,0,-1.52099133906421e-17,0,0.00129922261263104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.13863282750353e-18,0,0,0,0,0,0,0.0391169900543332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625688653750472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55060282132913e-19,0,3.47498604837799e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31656155156712,0,0,0
"249","248",0.74928525596927,0,0,4.73458177681e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01045507039972e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23659576421287,0,0.01322822394372,0.00082550604208101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79040142914282e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"250","249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339301088557914,1.38267504486671e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417504172394232,-5.71476801943238e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103726588594907,0,0,0,0,0,0,0,0,0,0,3.67117285253068e-19,0,0,0,-9.00851250067345e-18,0,0.381261707200007,0,0,0,0.0651201761386645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084831814511853,0,0,0,0.0087684693715814,0.198896638556645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559501278587134,0,0,0.02576256899737,0,0,0,0
"251","250",0,0,0,0,0.000580847291121645,0,0,0,0,0,0,0,0,0,0,-5.20866769797735e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.67109357801237e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00132370134962734,0,8.09031441082489e-19,0,0,0,0,0,0,0,0.998090780265673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.07413161899933e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","251",0,0,0,0,0,0,0,0,0,0.481333257666186,0,0,0,0,0,0,0,0,0,0,0.249483611858305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52074420991953e-18,0,0,0,0,0,0,0,0,0.00223709749534572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266946032980163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59933262716781e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"253","252",0,0,0,0,0.419905368887467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29137197929761e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580094631112533,0,-1.01383705192615e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191713376148415,0,0.000858702402261131,0,0,0,0,0,0.153970944197169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289310636938394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.69971611718169e-18,0,0.19498907483848,0.0864544401667842,0,0,0,0,0,0,7.27498162182385e-18,0,0,0,0,-9.29691308797923e-18,0,0,0,0,0,0,0,0,-3.31337005531315e-18,0,0.343082398553051,0,0,0,0,0,0,0,0,4.04924335398128e-18,0,0,0,5.47090278937806e-19,0,0,0,0,0,0,1.81418315868778e-19,0
"255","254",0.0515456005638882,0,0,0,0,0,0,0,0,0,0,0,0,0.000613750557170565,0,0,0,0,0,0.000569213876382703,0,0,0,0,0,0,0,0,0,0,0,-2.97419346851437e-17,0,0,0,0,0,0,0,0,0.0303424662834788,0,0,0.0916411648694943,0,0,0,0,0,0,0,0,0,0.117430768096817,0,0,0,0,0,0,0,0,0,0,0,0,1.35829159791393e-17,0,0,-9.62258862538544e-19,0,0,0,0,0,0,0,0,0,0,0.224572698660838,0,4.50498359936167e-18,0.0411680167889008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114490653060446,0,0,0,0.248649401130531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182017853866455,0
"256","255",0,0,0,0,0,0,0,0,0,0,0,0.000297777077379487,0,-2.76528448963887e-17,0.171559743637942,0,0,0,0,0,-5.05305427506287e-19,-3.71161066805883e-17,0,0,0,0,0,0,0.117802790370674,0,0,0,0,0,0,0,0,0,0,0,3.16852726323006e-05,0,0,9.57741089931175e-18,0,0,0.680851075553936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81033997069582e-20,0,0.000324864116878492,0,0,0,0.0291167785799295,0,0,0,0,0,0,-8.57770973153067e-18,0,0,3.70019619075584e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52853906286036e-05,0,0,0
"257","256",0,0,0.00200974432349921,0,0,0,0,0,0,0,0,0,0,0,0.229491985135071,0.000827597032646539,0,0.0489985741104719,0,0,0,0,0,0,0,0,0,0,0.3884794758502,0,0,0,0,0,0,0,0,0,0,0,0.000129377748582339,0,0,-5.19027186102089e-18,0.0987522557213073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143891309330794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000366971839476992,0,0,6.90244460478166e-05,0,2.79317346244129e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20850804425627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020928036443119,0
"258","257",0.579114427947694,0,0,-2.38782725640815e-17,0,0,0,0,0,0.420885572052306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259","258",0.0819481205334452,0,0,0,0.42965343122106,0,1.90030809318774e-18,0,0,0,0,0,0,0,0.0897464104972361,0,0,0,0,7.44284839545578e-05,0,0,0,0,0,0,0,0,4.75857030438232e-20,0,0,0,0,0,0,0,0,0,0,0,4.0186904109254e-19,0,0,0,0,0,4.10113163725856e-17,0,0,0,0,0,0,-3.89429425998086e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.05026124711209e-17,0,0,0,0,-5.12859838739669e-18,0,0,0,0,0,0.0289390581446987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274160811090841,0,0,0,0,0,0,0,0,0,0,0,1.87477511235131e-05,0,0,0,0,0,0,0,0,0,0,0,0.0132421647582474,0,0.082216827519393,0
"260","259",0.495575111376915,0,0,0,-2.86360697307367e-18,0,0,0,0,0,0,0,0,0,0,-4.02646903723028e-18,0,0,0,0,1.54637410857589e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29366152803517e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222638596429907,0,0,0,0,0,0,0,0,0,0,0.396049635138011,0,0,0,0,0,0,0,0,0,0,0,0,0.106113207898559,0,0,0,0,0,0,0,0,3.56596222150736e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261","260",0.0936332676227125,0,0,2.27803011015452e-05,0,0,0,0,0,0,0,0,0,0,0,0.213617628893615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9616396595986e-18,0,0,0,0,4.27479114129646e-18,0,0,0,0,0,0.00162448081954679,0,0,0,0,0,0,0,0.691066045175264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57971877599561e-05,0,0,0
"262","261",-4.56506281238614e-18,0,0,0,0,0,1.63728588748266e-18,0,0,0,0,0,0,0,0.458813402396781,0.00352249651123715,0,0,0,6.16312128003482e-18,0,0,0,0,0,0,0,0,2.09430461604818e-19,0,0,0,0,0,0,0,0,0,0,0,0.0414686220591453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843265102365461,0,0,0.123180113012322,0,-2.57768298191826e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.65327934737727e-18,0,0,0,0.0965104614557083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192178394328261,0
"263","262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14312743666557e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07515244506444e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834882810814634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201667726527699,0.476846421650089,0,0,0,0,0,0,0,0.00597808740334915,0,0,0,0,0,0,0,0,4.4070439321756e-06,0,0.231956569866655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"264","263",0,0,7.31206839106384e-18,0,0,0,0.165048445736991,0,0,0,0,0,0,0,0,1.13524596814198e-05,2.58694950195567e-17,0,0,0,0,0,0,0,0,0,0.0269011519236972,0,0.104049303505253,0,0,0,0,0,0,0,0,0,0,0,0.00634604090237926,0,0,0,1.89669475514509e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112950356149294,0,0,0.236478959340567,0,0,0,0.000997134163355884,0,0.239125143070237,0,0,0,0.0664275548881288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246084624617562,0,0,0,0,0,0,0,0,0,0,7.94217698609019e-19,0,0,0,0,0.0413651760694805,0,0,0,0,0,3.43302187649012e-05,0
"265","264",8.19013473162243e-17,0,0,0,9.13514252990979e-05,0,0,0,0,0,0,0,0,0,0.0617675142795465,0,0,0,0,0,0,-7.38127360588001e-19,0,0,0,0,0,0,0,0,0,0,0.0331537773913192,0,0,0,0,0,0,0,0,0,0,2.9543063899208e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000178219415691587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91744267465995e-08,0.714205856576986,0,0,0,0,-1.93657636999729e-18,0,0,0,0,0,0,0,0,0,0,0,0,4.9855246697046e-07,0,0,0,0,0,0,0,0,-2.89567051079475e-18,6.7410737821431e-09,0.150869706883905,0,0,0,0,0,0,0,0,0,0.0397330233638279,0,0,3.24115115150418e-09,0,0,0,0,0,0,0,0
"266","265",2.95305955025145e-18,0,5.43132200984593e-05,0,0,0.00406241695239307,0,0,0,0,0,0,0,0,0.144226512581572,0,0,0,0,0,0,0,0.00869444293952668,0,0,0,0,0,-1.20721799921455e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00034333237516046,0,0,0,0,0,0,0,0,0,0,0,0,0.308243360349865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01505194166136e-21,0,0,0,0.385071178548671,0,0,0,0,0,0,0,0,0,0.00226430433192469,0,0,0,0.147040138700789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"267","266",0,0,0,0,0,0,0,0,0,0,0,-3.7921832633503e-18,0,0,0,-2.78901016842896e-18,0,0,0,0,0.0909165045123639,0,0,0,0,0,0.000835997224601108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248473966377736,1.11747202647471e-17,0,0,1.57642777834856e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09689722066375e-07,0,0,0,0,0.0288901159358806,0,2.52552759830212e-07,0,0,0,0,0,0,0,0,0,0,0,0.194863868307056,0,0,0,0,0,0,0,0,0,0,0,0.682008012113839,0,0,0,0,0,-3.41352798419638e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"268","267",8.31714730846534e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072148710041898,0,0,0,0.0559478036034423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103127548439618,0.0239245061320566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744851431782985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"269","268",0.357739590696288,0,0,0,0.0896589538141679,0,0.0638824463109464,0,0,0,0,0,0,0,0.15150171757827,0,0,0,0,0.23206084040839,0.0145835260070589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81881849618557e-06,0,0,0,0,0,0,0,0,0,0,0,0,1.53274674054667e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.1208465479285e-05,0,0,1.04286778145548e-20,0,0,0,0,0,0.0905487446262298,0,0,0,0,-1.64706933104163e-18,0,-3.14805816500804e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"270","269",0.830215068295276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062004254641024,0,0,0,0,0,0.000955853418963471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662206641344326,0,0,0.0315681955948823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.51858932493166e-23,0,0,0,0,0,0.0090359639154213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"271","270",0,0,0.243017800590029,0,0.0166769421655366,0,0,0,0,0,0,0,0,0,0.256729288108829,4.22943119760205e-17,0,0,0,0,2.01746079299681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26807589384924e-20,0,0,0,-7.97971498043647e-18,0,3.15238476773634e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67170664327204e-17,0,0,0,0,9.760861750063e-19,0,-7.19075227074212e-18,0,0,0,0,0,0,0,0,0,0,1.2696767215248e-17,0,0,0,0,0,0,0.252074798078897,0,0,0,0,0,0,0,0,0,0,0,4.17449712393923e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231459426085469,0
