"","cell_ID","Exc L5-6 FEZF2 IFNG-AS1","Exc L3 RORB OTOGL","Exc L2 LINC00507 GLRA3","Inh L2 VIP SLC6A16","Exc L5-6 FEZF2 C9orf135-AS1","Inh L1-6 LAMP5 AARD","Inh L1-3 SST FAM20A","Inh L1 SST DEFB108B","Exc L2-3 RORB CCDC68","Exc L3-5 RORB RPRM","Exc L2-3 RORB PTPN3","Exc L5-6 THEMIS SMYD1","Inh L3-5 SST GGTLC3","Exc L3-5 RORB LAMA4","Exc L2 LAMP5 KCNG3","Inh L5-6 PVALB MEPE","Exc L3 LAMP5 CARM1P1","Exc L3-5 RORB LINC01202","Oligo L2-6 OPALIN MAP6D1","Astro L1 FGFR3 SERPINI2","Exc L3-5 RORB LNX2","Exc L3 THEMIS ENPEP","Inh L3 PVALB SAMD13","Exc L5 THEMIS SLC22A18","Inh L5-6 SST ISX","Inh L5-6 PVALB GAPDHP60","Exc L3-5 FEZF2 LINC01107","Oligo L2-6 OPALIN FTH1P3","Inh L1-6 LAMP5 NES","Inh L3-5 SST OR5AH1P","Exc L6 FEZF2 KLK7","Inh L2-3 SST NMU","Inh L5 SST RPL35AP11","Inh L5-6 SST C4orf26","Inh L1-2 SST CCNJL","Inh L5-6 LAMP5 CRABP1","Exc L6 THEMIS LINC00343","Inh L5-6 SST FBN2","Inh L5-6 PVALB ZFPM2-AS1","Inh L1-3 VIP HSPB6","Exc L2-3 RORB RTKN2","Inh L3-5 PVALB ISG20","Inh L2-5 PVALB RPH3AL","Inh L2-5 VIP SOX11","Inh L1 PAX6 CHRFAM7A","Inh L1 LAMP5 BMP2","Exc L6 FEZF2 FFAR4","Inh L1-2 VIP HTR3A","Exc L6 THEMIS SLN","Exc L3-5 FEZF2 ASGR2","Inh L3-5 VIP TAC3","Inh L1 PVALB SST ASIC4","Oligo L3-6 OPALIN ENPP6","Exc L5 THEMIS RGPD6","Exc L5 FEZF2 RNF144A-AS1","Inh L1-3 VIP CBLN1","Inh L1-5 VIP LINC01013","Exc L5-6 FEZF2 FILIP1L","Inh L1-3 VIP CHRNA2","Inh L2-5 PVALB HHIPL1","Inh L1-2 VIP EXPH5","Exc L5-6 THEMIS TNFAIP6","Inh L3-5 VIP IGDCC3","Inh L2 PAX6 FREM2","Inh L5-6 PVALB FAM150B","Inh L1-5 VIP SMOC1","Inh L6 SST TH","Inh L5 PVALB LRIG3","Exc L3-5 RORB TNNT2","Inh L1-6 LAMP5 CA1","Inh L1-5 VIP PHLDB3","Exc L5 RORB MED8","Exc L6 FEZF2 POGK","VLMC L1-5 PDGFRA COLEC12","Exc L5 FEZF2 NREP-AS1","Inh L5-6 VIP COL4A3","Inh L1-2 VIP WNT4","Exc L5-6 FEZF2 SH2D1B","Inh L1-2 VIP SCML4","Exc L5 THEMIS VILL","Exc L2 LINC00507 ATP7B","Exc L2-3 LINC00507 DSG3","OPC L1-6 PDGFRA COL20A1","Inh L1-2 SST PRRT4","Inh L5-6 PVALB KCNIP2","Inh L1-2 SST CLIC6","Inh L1 VIP KLHDC8B","Exc L5 THEMIS FGF10","Micro L1-6 TYROBP CD74","Inh L1-6 VIP SLC7A6OS","Inh L1-5 VIP CD27-AS1","Astro L1-6 FGFR3 PLCG1","Astro L1-6 FGFR3 AQP1","Exc L6 THEMIS SNTG2","Inh L1-6 PVALB COL15A1","Exc L5 FEZF2 PKD2L1","Exc L5-6 FEZF2 OR1L8","Exc L5-6 FEZF2 CFTR","Inh L3-6 VIP UG0898H09","Inh L3-5 VIP HS3ST3A1","Oligo L3-6 OPALIN LRP4-AS1","Inh L5-6 PVALB SST CRHR2","Inh L1-2 PVALB CDK20","Inh L3-6 VIP ZIM2-AS1","Inh L1 LAMP5 NMBR","Exc L5 FEZF2 CSN1S1","Inh L2 PVALB FRZB","Exc L5 THEMIS LINC01116","Inh L5-6 SST BEAN1","Inh L5-6 SST PIK3CD","Inh L5-6 SST PAWR","Inh L1 PAX6 MIR101-1","Inh L1 LAMP5 RAB11FIP1","Inh L2-5 VIP BSPRY","Exc L6 FEZF2 PROKR2","Inh L5-6 SST KLHL1","Inh L1-2 VIP PTGER3","Exc L5-6 FEZF2 LPO","Inh L1 LAMP5 PVRL2","Endo L2-5 NOSTRIN SRGN","Inh L1-3 VIP FNDC1","Inh L3-6 PAX6 LINC01497","Inh L3-5 SST CDH3","Inh L1-6 SST NPY","Inh L5-6 SST DNAJC14","Oligo L5-6 OPALIN LDLRAP1","Inh L1 SST P4HA3","Exc L6 FEZF2 PDYN"
"21","20",0,0,0,0,0,0,0,0,0,0.960120186351468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02010676849074e-19,0,0,0,0,0,0.000215777131987568,0.00041980146250519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159531779546605,0,0,0,0,0,0,0,0,0,0,0,0,0.0224428899803719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000848167119006687,0,0,0,0,0,0,0,0
"22","21",0,0,0,0,0,0,0,0,0,0.759521854224635,0,0,0,0,-4.85188341808757e-18,0,0.00214713402675469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71791237464732e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188832842514619,0.0560425329130923,0,0,0,0.00831271866936188,0,0,0,-4.41253111934269e-18,0.000261143507772874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152725827680267,0,0,0,0,0.00210550472665442,0,0,0,0,0,0,0,0
"23","22",0,0,0,0,8.64439660517121e-19,0,0,0,0,0.406561608701767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400681158598203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033396294932279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380271499211975,0,0,0,0,0,0,0,0,0,0,0,0,0,8.39002654060501e-06,0.121325397820013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24","23",0,0,0.152296186912453,0,0,0,0,0,0,0.457261062130398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.84559121190794e-21,0.0983958357775702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15216873931146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81609471840226e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139878175868119,0,0,0,0,0,0,0,0,0
"25","24",0,0,1.73462286925533e-18,0,0,0,0,0,0,0.810104519455366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114069363235043,0,0,0,0,0,0,0,0,0.0184029407720386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139690878270397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42866464511447e-19,0,0.128537790413584,0.0275420629384559,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48996010333969e-19,-1.86539472461473e-18,0,0,0,0,0,0,0,0,0,0,0,0.00132952923028021,0,0,0,0,0,0,0,0
"26","25",0.150684486128011,0,0,0,0,0,0,0,0,0.344126896186678,0,0,0,0,0,0,0,0,0,0.0826278754977324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807360986155255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348896712585976,0.30679423990982,0,0,0,-2.75481820905039e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140732403636389,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","26",0,0,0.195301833750063,0,0,0,0,0,0,0.147110244645505,0,0,0,0,0,0,0,0,0,0.216503589138676,0,0,0,0,0,0,0,0.00846374281797532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181104626616964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78205217944583e-20,0,0.161639062114675,0.0898769009161424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","27",0,0,0,0,0,0,0,0,0,0.701074531243431,0,0,0,0,0,0,0,0,0,0,0.0235979156318137,0,0.100615454355763,0,0,0.00174181830677546,0,0,0,0.000778333974056602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172003131952366,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62095375343184e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188814535793937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92524984704184e-22,0,0,0,0,0,0,0,0
"29","28",0,0,0,0,0,0,0,0,0,0.578488710920437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050582370304451,0,0,0,0,0,0,0.275937803498796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141045480051612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402218182611057,0,0,0,0,0,0,0,0
"30","29",0,0,0.0808587128784797,0,0,0,0,0,0,0.397705036072873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201111084545553,0.0172852021433923,0,0,0,0,-3.08560994430525e-18,0,0.115623799945973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844733120670101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.79800868029998e-19,0,0,0,0,0,0,0.10294285234672,0,0,0,0,0
"31","30",0,0,0,0,0,0,0,0,0,0.266602080134359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54929578692156e-19,0.379891748849511,0,0,0,5.64471308949503e-19,0,0,0,0,0,-1.4592513417317e-18,0,0,0,0,0,0.338092948296044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.87453109346727e-18,0,0,0,0,0,0,0,0,0,0.000273692216701636,0,0,0,0,0,0,0.00644904257826776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000915597340957294,0,0,0,0.00777489058415909,0,0,0,0
"32","31",0,0,0,0,0,0,0,0,0,0.468760557933208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180587788994392,0,0,0,0,0,0.000196956152770512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17687442247304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126849103004167,0,0,0,0,0.00299192087777621,0,0,0,0.00153050839967676,0,0.0185036830836573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150015930863019,0,0,0,0.0222048997726827,0,0,0,0
"33","32",0,0,0.0835000315599801,0,0,0,0,0,0,0.652037348942385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000914249562512592,0,0,0,0.00496391351517659,0.129998402550799,-6.96996481912748e-19,0,0,0,-1.95527297980451e-18,-5.33273976778787e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118202282605603,0,0,0,0,0,0.0103837712635437,0,0,0,0,0,0,0,0
"34","33",0,0.0381090495340566,0.113753683540026,0,0,0,0,0,0,0.580626436229193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252566931178809,0,0,0,0,0,0,0,0,0,0,0,0,0.0058731715652064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00622095010842266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274399247543166,0,0,0,0,0,0.00010578536885583,0,0
"35","34",0,0,0,0,0,0,0,0,0.101225549955016,0.132133996387945,0,0,0,0,4.81272905210362e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.57535393900547e-18,0,0,0,1.38382806461484e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51086395105633e-07,0,0,0,0,0,0,0.766619601796663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01195010768914e-05,0,0,0,0,0,0,0,0
"36","35",0,0,0,0,0,0,0,0,0,0.612871149654021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110970545700851,0,0.0790419815052454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14395147073188e-19,0,0,0,0,0,0.196873922833511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000145269269068268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71310373033015e-05,0,0,0,0,0,0,0,0
"37","36",0,0,0,0,0,0,0,0,0,0.371759279384867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237534895752563,0,0,0,0,0,0,0,0,0,0,0,3.45984928522917e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216581900313667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36776812620547e-19,0,0,0,0,0.130640027928531,0.0413817987480597,0,0,0,0,0,0,0,0,0,0,0.000946955556757367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115514231555537,0,0,0,0,0,0,0,0
"38","37",0,0,0,0,0.198768856685128,0,0,0,0,0.249347560275487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618478709715356,0,0,0,0,1.68739001266412e-19,0,0,0,0,0,0,0,0,0,0,0.465445972134081,0.0271043516954067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445152874822027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09599667918845e-05,0,0,0.00851381512694051,0,0,0,0,2.05883813857395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78211554224187e-05,0,0,0,0,0,0,0,0
"39","38",0,0,0,0,0,0,0,0,0,0.183934205518356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60895844749555e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352366127245244,0,0.244208137388647,0,0,0,0,0,0,0,0,0,0,9.02139713399852e-05,0,0,0,0,0,0,0,0,0.292966620181522,0,0,0,7.54744197716637e-05,0,0,0.000160102270280277,0,0,0,0,0.00112098370101411,0,0,0,0,0,0.0339732898955719,0.208136047097948,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41053324600714e-05,4.20749856356115e-06,0,0,0,0,0,0,0,0
"40","39",0,0,0,0,0,0,0,0,0,0.227825217684094,0,0,0,0,0,0,0,0,0,0,0,0,0.0700757725267528,0,0,5.29342933829917e-20,0,0.397899051254299,3.09320918833081e-18,0,0,0,0.00437758416464018,1.58197089904898e-18,0,0.299822374370214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30427603708209e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81649208869246e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","40",0,0,0.0889964555563235,0,0,-4.14521740114987e-17,0,0,0,0.277442341296205,0,0,0,0,-2.55197902671922e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.338622208654063,0.157266454610717,0,0,0,0,0,0,0.131646213539484,0,0,0,0,-2.21747423110126e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528974201494671,0,0,0.000736584328259952,0,0,0,0,0,0,0,0
"42","41",0.0317466286401301,0,0,0,0,0,0,0,0,0.341207299992171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.53258419662721e-20,0,0,0,0,0,0.00400413321036183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517063013070141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928611289756956,0,0,0,0,0,0,0.0131177961115007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68441440632576e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","42",0,0,0,0,0.0247674320749054,0,0,0,0,0.393968343801624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110136121398032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.66399340045177e-21,0,0,0,0,0,0.111141272550454,0,0,0,0.354964925502397,0,0,0,0.00051575229624957,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18712881617832e-05,0,0,2.98731050988379e-19,0.00449428108817689,0,0,0,0
"44","43",0,0,0.0192546477105104,0,0,0,0,0,0,0.35221977614951,0,0,0,0,-2.29863519645415e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585999424716545,6.947475414217e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342300247896366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274662112919747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564908556613741,0,0,2.04252874713819e-19,5.41355105635925e-05,0,0,0,0
"45","44",0,0,0,0,0,0,0,0,0,0.673587189522107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137805134132514,0,0,0,0,0.104511620881094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55470512528817e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00795957654179458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871386221233772,0,0,0,0.0674226167101524,0,0,0,0
"46","45",0,0,0,0,0,0,0,0,0,0.580969680181901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67001604135349e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.137840029414949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06789795628333e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000349456548947062,0,0,0,0,0,0,0,0.264598954348979,0,0,0,0,0,0.00982217754904263,0,0,0,0,0,0.00572050020702309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.30385558686045e-19,0,0,0.000602501588745404,0,0,0,0,0,0,0,0
"47","46",0,0,0,0,0,0,0,0,0,0.325594818430583,0,0.00727662167072228,0,0,0.000105043154242485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12323569818307,0.0872594682366348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45648045907882,0,0,0,0,0,0,0,1.74116609859196e-19,0,0,0,0,0,0,0,-1.76763089096916e-19,0,0,0,0,0,4.78912459286283e-05,0,0,0,0,0,0,0,0
"48","47",0,0,0,0,0.0016894338042235,0,0,0,0,0.318497942855683,0,0,0,0,0.0119540473655464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7621293834348e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78141605412798e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358760711231404,0,0,0,0,0,0,0,0,0,0,5.58582692462707e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309097864743143,0,0,0,0,0,0,0,0,0,0,0,0,0
"49","48",0.0138179913171736,0,0,0,0,0,0,0,0,0.000502905484117259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288548785624265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100745383730629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856078840625946,0,0,0,0,2.79707831263989e-10,0,0,0,0,0,0,0,0
"50","49",0,0,0,0,0,0,0,0,0.0209316260058093,0.730227451873238,0,0,0,0,0,0,0,0,0,0,0.245075635541772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.83484544603109e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372721364513235,0,0,0,0,0,0,3.80729340490685e-05,0
"51","50",0,0,0,0,0,0,0,0,0,0.161433788347088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679758637194579,0,0,0,0,0,0.11103801484442,0,0,0.146828180947429,0,0,0,0,0,0.0113907096451043,0,0,0,0,0,0,0,0,0.000220758763931736,0,0,0,0.151764117927804,0,0,0.153482433805049,0,0.0585130775291614,0.0998965148051607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238975290565579,0,0,0.0135590106088363,0,0,0,0,0,0,0,0
"52","51",0,0,0,0,0,0,0,0.0548602597920808,0,0.915121682698107,0,0,0,0,0.029300389316678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75776765131946e-05,0,0.000288435241040796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000381655275580128,0,0,0,0,0,0,0,0
"53","52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540751753681989,0,0,-1.3908904842669e-19,0,0.426976757746647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376222917713151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90353675358623e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141685624774575,0,0,0,0,0,0,0,0,0,0,0,0,0.00103952439742788,0,0,0,0,0,0,0,0
"54","53",0,0,0,0,0,0,0,0,0,0.452704678338136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387005260915761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347761873260959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.55885481075273e-19,0,0,-6.97891749376774e-19,1.75427190688917e-19,0,0.00103160594586986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126539826210619,0,0,0.146727331092181,0,0,0,0,0.000420002650215606,0,0,0,0,0,0,0,0
"55","54",0,0,0,0,0,0,0,0,0,0.242994803951951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.59589398153884e-20,0,0,0,0,0,0,0,-5.78039625197861e-20,0,0,0,0,0,2.94831935507799e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509390705948826,0,0,0,0,0,0,0,0,0,0.116277975460835,0,0,0,0,3.60636507401717e-06,0,0.00205488792122748,0,0,0,0,0,0,0,0,0,0,0.0152525721000345,0.0711033311822683,0,0,0,0,0,0,0,0,1.66303448965356e-05,0,0,0.0416725269461533,0,0,0.00120347658518326,0,0,0,0,0,0,0,0
"56","55",0,0,0,0,0.137941005258142,0,0,0,0,0.369831973961303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444335989322957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475831840347314,0,0,0,0,0,-7.02052096496365e-21,0,0,0,0,-1.57923950149321e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000307847422865809,0,0,0,0,0,0,0,0
